"gene_id"	"gene_name"	"gene_biotype"	"gene_seq_start"	"gene_seq_end"	"seq_name"	"seq_strand"	"seq_coord_system"	"description"	"gene_id_version"	"canonical_transcript"	"symbol"	"entrezid"	"diffExpressed_fac"	"Rhythmicity_fac"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"diffExpressed"	"Rhythmicity_lmrAMP"	"BH.Q"	"ADJ.P"	"PER"	"LAG"	"AMP"	"amp_lmr"	"GSM4037539"	"GSM4037545"	"GSM4037540"	"GSM4037546"	"GSM4037541"	"GSM4037547"	"GSM4037542"	"GSM4037548"	"GSM4037543"	"GSM4037549"	"GSM4037544"	"GSM4037550"
ENSMUSG00000039982	Dtx4	protein_coding	12466338	12501454	19	-1	chromosome	deltex 4, E3 ubiquitin ligase [Source:MGI Symbol;Acc:MGI:2672905]	ENSMUSG00000039982.8	ENSMUST00000045521	Dtx4	207521	NO	Rhythmic	-0.513142272959409	3.90580135058361	-3.11016814410322	0.00545493179436734	0.0674466449715713	-2.77863968615113	NO	Rhythmic	0.0406187455954898	0.00212121212121212	24	0	0.728895554246978	1.2706552982163	5.28954923883646	4.93206617049135	4.98030466026899	5.05140267663726	3.79999290733467	3.31059678185928	2.4776216570443	2.49028667151793	4.15610441785653	4.08591456803279	4.85916724536949	4.99468296495829
ENSMUSG00000029833	Trim24	protein_coding	37870811	37966296	6	1	chromosome	tripartite motif-containing 24 [Source:MGI Symbol;Acc:MGI:109275]	ENSMUSG00000029833.17	ENSMUST00000031859	Trim24	21848	NO	Rhythmic	0.51260960027297	4.64830716329704	3.99893386242791	0.000690022958353537	0.014821693145434	-0.777037097281132	NO	Rhythmic	0.0224306481652453	0.000383197049863717	24	12	0.324149101487666	0.484406811097644	3.76060808818848	3.96511990951259	4.16694304168426	4.23056883148489	4.12550896224372	4.56547324772088	4.83849437795155	5.16178379339519	4.47189410683444	4.39686899651784	3.97397590810165	4.04063448728125
ENSMUSG00000026566	Mpzl1	protein_coding	165592240	165634538	1	-1	chromosome	myelin protein zero-like 1 [Source:MGI Symbol;Acc:MGI:1915731]	ENSMUSG00000026566.15	ENSMUST00000111435	Mpzl1	68481	NO	Rhythmic	-0.497705781017216	1.73243183946443	-2.21705301674213	0.0382080415209643	0.226334542362317	-4.59284808087226	NO	Rhythmic	0.0406187455954898	0.00212121212121212	24	2	0.817044784735606	1.05857091697924	3.08986254355143	3.02543345117223	3.56038143422758	3.23686025913598	2.55280210869013	2.12127201559266	0.993739016971575	1.43811732747059	2.02491924399888	2.02975044027572	2.75010637878425	3.2215240439777
ENSMUSG00000027478	Dnmt3b	protein_coding	153649450	153687730	2	1	chromosome	DNA methyltransferase 3B [Source:MGI Symbol;Acc:MGI:1261819]	ENSMUSG00000027478.15	ENSMUST00000056495	Dnmt3b	13436	NO	Rhythmic	-0.494778652204905	1.90766573476537	-3.11747430160266	0.00536482465925451	0.0669302518853055	-2.76274051159932	NO	Rhythmic	0.0128718133718134	4.1686708353375e-05	24	0	0.704198719788092	1.21027896841181	3.36469288174798	3.46848438351676	2.82040125808682	3.04084970321242	1.42671545663081	1.09886029093842	1.4694554316057	1.02965774924812	2.75839353220665	2.48034185269694	3.05431443735765	3.20998928867558
ENSMUSG00000021884	Hacl1	protein_coding	31598730	31641286	14	-1	chromosome	2-hydroxyacyl-CoA lyase 1 [Source:MGI Symbol;Acc:MGI:1929657]	ENSMUSG00000021884.18	ENSMUST00000022437	Hacl1	56794	NO	Rhythmic	0.490374251930269	3.99912936230373	3.20047087895569	0.00443743422707849	0.0583671460475468	-2.58125789342204	NO	Rhythmic	0.0406187455954898	0.00212121212121212	24	0	0.699366247792057	0.761262413576454	3.9352084196758	3.91490526901802	3.13737801292327	3.39195957376328	2.98380121429509	2.95210578360274	2.10673681175224	2.23894320782124	3.70933792684416	2.85923296493079	3.96816722736992	3.8482861976243
ENSMUSG00000021613	Hapln1	protein_coding	89539796	89611652	13	1	chromosome	hyaluronan and proteoglycan link protein 1 [Source:MGI Symbol;Acc:MGI:1337006]	ENSMUSG00000021613.9	ENSMUST00000022108	Hapln1	12950	NO	Rhythmic	-0.488722203386683	-0.50619508957839	-1.19820390424849	0.244661492115776	0.598142139572833	-6.15504603196155	NO	Rhythmic	0.0224306481652453	0.000383197049863717	24	16	0.5004684881851	0.910841496615702	-1.82342679051761	-1.13785017554088	-1.89092000071253	-1.30566729415948	-0.931752141187406	-1.5177944222386	-0.597897970627752	-0.817043592316295	0.593315162391137	-0.240771531855382	-0.673010065996725	-0.836480912599013
ENSMUSG00000028542	Slc6a9	protein_coding	117834506	117875198	4	1	chromosome	solute carrier family 6 (neurotransmitter transporter, glycine), member 9 [Source:MGI Symbol;Acc:MGI:95760]	ENSMUSG00000028542.17	ENSMUST00000030269	Slc6a9	14664	NO	Rhythmic	-0.485876004877148	3.80484110938972	-4.32421504008928	0.000321023707690861	0.0085451806329522	-0.0260102493188574	NO	Rhythmic	0.030775311857106	0.000944364277697611	24	13	0.735888940566512	0.767133120163828	3.57738223385643	3.87493239367852	3.99793401863622	4.25742357413346	4.3946468778682	4.94051507801192	5.43228440847067	5.32216362484471	5.24098524319262	4.88578362437436	3.9981441833979	3.84507950422483
ENSMUSG00000046826	Fam187b	protein_coding	30973790	30989726	7	1	chromosome	family with sequence similarity 187, member B [Source:MGI Symbol;Acc:MGI:1923665]	ENSMUSG00000046826.7	ENSMUST00000058093	Fam187b	76415	NO	Rhythmic	-0.456554885666524	2.03937714278055	-3.33857671406219	0.00322895169911067	0.0459985956582651	-2.27600594528937	NO	Rhythmic	0.0406187455954898	0.00212121212121212	24	20	0.533652474556765	0.658688235764741	1.20691635707406	1.82845532289492	1.17730192160933	1.50413311813717	1.19913418167552	0.916390099149785	1.07729075056098	1.50515812114528	1.97904511094107	2.00991339639564	2.63470523449321	2.12504572395704
ENSMUSG00000028766	Alpl	protein_coding	137741733	137796384	4	-1	chromosome	alkaline phosphatase, liver/bone/kidney [Source:MGI Symbol;Acc:MGI:87983]	ENSMUSG00000028766.10	ENSMUST00000030551	Alpl	11647	NO	Rhythmic	0.456025568372028	4.27127793532654	3.64291508337486	0.00159103565000323	0.0274318868104982	-1.59163132278904	NO	Rhythmic	0.030775311857106	0.000944364277697611	24	16	0.648620609582397	0.777335008035506	2.94608595326175	3.27053546463516	3.43447393344804	3.44741418664363	3.64754825700607	3.82506502693388	4.44328337243837	4.38061370716952	4.898511614746	4.5648363199122	4.41833629150241	4.32189819148488
ENSMUSG00000037798	Mat1a	protein_coding	41105035	41124412	14	1	chromosome	methionine adenosyltransferase I, alpha [Source:MGI Symbol;Acc:MGI:88017]	ENSMUSG00000037798.7	ENSMUST00000225720	Mat1a	11720	NO	Rhythmic	0.446149516295072	11.2916175652967	4.59832301785035	0.000168731342477501	0.00533450498397264	0.608030793652626	NO	Rhythmic	0.0406187455954898	0.00212121212121212	24	16	0.279144828734256	0.446050086611398	10.7135702502464	10.438369975856	10.2627323048498	10.078401870038	10.3866936738194	10.5430089340472	10.7964474875628	11.0036266187438	10.9820032025266	10.8331403785183	10.7366675218282	10.6401235725162
ENSMUSG00000031714	Gab1	protein_coding	80764438	80880519	8	-1	chromosome	growth factor receptor bound protein 2-associated protein 1 [Source:MGI Symbol;Acc:MGI:108088]	ENSMUSG00000031714.9	ENSMUST00000210676	Gab1	14388	NO	Rhythmic	0.44402635856341	4.23204392889824	6.2334901461004	4.09981059970047e-06	0.000318470193188053	4.29861521829594	NO	Rhythmic	0.0224306481652453	0.000383197049863717	24	12	0.369104073225045	0.38448138432243	3.88212734709763	3.91870466194032	4.07382728953773	4.03641505112087	4.32314465612945	4.40778508883212	4.85171636222054	4.57999510373493	4.3543443546056	4.64901348885405	3.94732370360931	3.92765625577586
ENSMUSG00000003559	As3mt	protein_coding	46707458	46741099	19	1	chromosome	arsenic (+3 oxidation state) methyltransferase [Source:MGI Symbol;Acc:MGI:1929882]	ENSMUSG00000003559.8	ENSMUST00000003655	As3mt	57344	NO	Rhythmic	0.442950155224842	5.56423665898079	5.16484074628535	4.52427894134945e-05	0.00200284477435868	1.91113653248485	NO	Rhythmic	0.030775311857106	0.000944364277697611	24	18	0.306575814551012	0.42729862857435	4.65744098515647	4.62166097744663	4.59086171056755	4.46685974147166	4.61820266975113	4.50455116733674	4.76605848084391	4.94709862734932	5.18411103524924	4.93811484217036	5.27283620530148	5.11635290882014
ENSMUSG00000025277	Abhd6	protein_coding	8002902	8056763	14	1	chromosome	abhydrolase domain containing 6 [Source:MGI Symbol;Acc:MGI:1913332]	ENSMUSG00000025277.14	ENSMUST00000166497	Abhd6	66082	NO	Rhythmic	0.440153352308303	5.38243785658366	5.60323198680317	1.66425895115476e-05	0.000951632514153353	2.90454212694722	NO	Rhythmic	0.030775311857106	0.000944364277697611	24	16	0.474743475876804	0.401478514887371	4.8759264654863	5.13380026401163	4.8717372846636	4.88733501289081	4.74541011494678	5.27321612367722	5.53402960522717	5.61321561776554	5.86484655959752	5.64382504217804	5.38742456801852	5.31243587403324
ENSMUSG00000022180	Slc7a8	protein_coding	54722209	54781946	14	-1	chromosome	solute carrier family 7 (cationic amino acid transporter, y+ system), member 8 [Source:MGI Symbol;Acc:MGI:1355323]	ENSMUSG00000022180.7	ENSMUST00000022787	Slc7a8	50934	NO	Rhythmic	-0.438994970750266	2.27555270685571	-1.67131805800723	0.110028444348338	0.405176301772904	-5.5172885908581	NO	Rhythmic	0.0170023952852236	0.000136283469616803	24	4	0.437932884620477	0.539195253527841	3.35276305822767	3.64135867124146	3.79798974777569	3.77682798474035	3.10663201268442	3.5247531088925	2.82564873513736	3.0857471688383	2.82537649395612	2.90542248405305	3.09284453033751	3.29295038789491
ENSMUSG00000024052	Lpin2	protein_coding	71182560	71249817	17	1	chromosome	lipin 2 [Source:MGI Symbol;Acc:MGI:1891341]	ENSMUSG00000024052.17	ENSMUST00000126681	Lpin2	64898	NO	Rhythmic	0.434913865262668	7.94655318811117	3.18026909982073	0.00464766853339081	0.0600356960136396	-2.62557541838637	NO	Rhythmic	0.0170023952852236	0.000136283469616803	24	12	0.72015715212877	1.03648189427001	6.40345653690542	6.01596670060335	7.06037515519501	7.20165120530536	7.80956559798735	8.31435321272274	8.58295152246061	8.30786789388744	7.29936185896762	7.01012496569132	6.79110958640686	6.98959250927799
ENSMUSG00000022856	Tmem41a	protein_coding	21934326	21947552	16	-1	chromosome	transmembrane protein 41a [Source:MGI Symbol;Acc:MGI:1913914]	ENSMUSG00000022856.9	ENSMUST00000023562	Tmem41a	66664	NO	Rhythmic	0.429754391263175	3.20216572350756	5.10211748240865	5.22794284256162e-05	0.00222656282925788	1.76773603020034	NO	Rhythmic	0.0224306481652453	0.000383197049863717	24	14	0.180019447175854	0.378211559472306	2.25387406508085	2.41043404761727	2.50621778565706	2.41236941773825	2.50722016723415	2.5264519106827	3.06131610356088	3.06072592963428	2.66695536142525	3.04060269626164	2.63101673113631	2.57653395512438
ENSMUSG00000000876	Pxmp4	protein_coding	154585758	154603708	2	-1	chromosome	peroxisomal membrane protein 4 [Source:MGI Symbol;Acc:MGI:1891701]	ENSMUSG00000000876.11	ENSMUST00000000896	Pxmp4	59038	NO	Rhythmic	-0.425446582654578	6.3205123392551	-4.78551086778402	0.000108962906294588	0.00390087204534624	1.04024062938212	NO	Rhythmic	0.0406187455954898	0.00212121212121212	24	1	0.656555462042297	0.567956094551274	6.85412400306318	6.63693729163934	6.4799503714453	6.79796086338532	5.83023411520966	5.99342399623323	5.61531322273091	5.70963684383342	6.08291754980224	5.77091457411803	6.6209178739001	6.75874375408001
ENSMUSG00000021704	Mtx3	protein_coding	92844760	92858230	13	1	chromosome	metaxin 3 [Source:MGI Symbol;Acc:MGI:2686040]	ENSMUSG00000021704.8	ENSMUST00000076169	Mtx3	382793	NO	Rhythmic	-0.424807708179366	4.12028542783011	-2.81647113044376	0.0105716487333712	0.104265499743558	-3.40603558708964	NO	Rhythmic	0.0406187455954898	0.00212121212121212	24	8	0.458436885691037	0.550516683885292	4.68508073784045	4.41407540820483	5.06240306944118	5.1012351228021	5.32158435106213	5.3229175279182	4.76992883195804	4.93107692207432	4.44915874738192	3.85302889085343	4.28635368009891	4.70321737725062
ENSMUSG00000020593	Lpin1	protein_coding	16535669	16646966	12	-1	chromosome	lipin 1 [Source:MGI Symbol;Acc:MGI:1891340]	ENSMUSG00000020593.16	ENSMUST00000067124	Lpin1	14245	NO	Rhythmic	-0.419217005905146	6.43489319877305	-1.5110973629459	0.146198454829136	0.46986654061792	-5.75225015080742	NO	Rhythmic	0.0128718133718134	4.1686708353375e-05	24	14	1.48672199439087	2.0339245775482	4.13175845819413	3.19270168942059	4.68980211141138	5.00583002856795	5.93650992238226	6.27509694149066	7.36935377705665	8.12921478481601	6.70582294008477	6.79234451935732	5.59650598806513	4.38229254530309
ENSMUSG00000070644	Etnk2	protein_coding	133363572	133380336	1	1	chromosome	ethanolamine kinase 2 [Source:MGI Symbol;Acc:MGI:2443760]	ENSMUSG00000070644.13	ENSMUST00000135222	Etnk2	214253	NO	Rhythmic	-0.410040870743989	7.8934483720954	-4.80308646837933	0.00010459055960482	0.00379940588729155	1.08075897419417	NO	Rhythmic	0.0224306481652453	0.000383197049863717	24	12	0.553857097665394	0.572349931073746	7.27756575103523	7.11783137365258	7.70971889236755	7.36707349610318	8.06083797017023	7.81835542524493	8.12789642601544	8.3568253628488	7.87994703164512	7.64964595104184	7.23720783197536	7.24162658990803
ENSMUSG00000079012	Serpina3m	protein_coding	104338486	104394257	12	1	chromosome	serine (or cysteine) peptidase inhibitor, clade A, member 3M [Source:MGI Symbol;Acc:MGI:98378]	ENSMUSG00000079012.11	ENSMUST00000168797	Serpina3m	20717	NO	Rhythmic	0.409463529146263	8.26050986635351	5.40122959621271	2.63226294162027e-05	0.00134343304098975	2.448878915681	NO	Rhythmic	0.0170023952852236	0.000136283469616803	24	20	0.557806767803147	0.720085773395022	7.43068711529035	7.6982310851437	7.07684929710882	6.80588591234994	6.88783324393762	7.07711652079211	7.3186869418272	7.30673701785471	7.84000086818456	7.96547450063997	8.19776330655429	8.14926402960485
ENSMUSG00000033955	Tnks1bp1	protein_coding	85048022	85073048	2	1	chromosome	tankyrase 1 binding protein 1 [Source:MGI Symbol;Acc:MGI:2446193]	ENSMUSG00000033955.13	ENSMUST00000111605	Tnks1bp1	228140	NO	Rhythmic	0.406048815993685	5.96007376028811	6.30988437840561	3.47078984378683e-06	0.000280181211507262	4.46442523476431	NO	Rhythmic	0.0406187455954898	0.00212121212121212	24	15	0.494406991177142	0.518767749645415	5.36222771579313	5.36509276474795	5.23113045527657	5.22715491827712	5.5732501077253	5.95707623319632	6.35924093542856	6.34202324796341	6.01563051730382	6.06428983700274	5.78865980508413	5.77478953555345
ENSMUSG00000078566	Bnip3	protein_coding	138890836	138909519	7	-1	chromosome	BCL2/adenovirus E1B interacting protein 3 [Source:MGI Symbol;Acc:MGI:109326]	ENSMUSG00000078566.8	ENSMUST00000106112	Bnip3	12176	NO	Rhythmic	0.406033781387474	5.83262897420733	4.64145037843489	0.00015253394903051	0.00499720637791998	0.707702216515044	NO	Rhythmic	0.0406187455954898	0.00212121212121212	24	14	0.733258384214135	0.740412593523223	4.69430770737484	4.76072549371113	4.53949467957606	4.74048057803421	5.39472899399275	5.70559252550288	5.83116970024571	5.89940185724183	5.81282234341595	5.59227206553814	5.07961966582884	4.69688413010797
ENSMUSG00000035372	1810055G02Rik	protein_coding	3708293	3717881	19	1	chromosome	RIKEN cDNA 1810055G02 gene [Source:MGI Symbol;Acc:MGI:1919306]	ENSMUSG00000035372.2	ENSMUST00000237955	1810055G02Rik	72056	NO	Rhythmic	-0.40286034765325	4.30532557324298	-2.53732071037883	0.0194809959625323	0.153781134837559	-3.97690279863614	NO	Rhythmic	0.0224306481652453	0.000383197049863717	24	12	0.777483308174812	1.00848255733716	2.79934144766782	2.93473788419539	3.45165240850894	3.75658781046903	4.50401369165867	4.78737077834031	4.73077631569631	5.18670980108834	4.1044337093161	3.79338336239063	3.95670000415678	3.40448625271915
ENSMUSG00000000056	Narf	protein_coding	121237253	121255856	11	1	chromosome	nuclear prelamin A recognition factor [Source:MGI Symbol;Acc:MGI:1914858]	ENSMUSG00000000056.7	ENSMUST00000103015	Narf	67608	NO	Rhythmic	0.39742476150786	5.69710945830484	5.06569914967555	5.68655234050178e-05	0.00233382473949606	1.68435149572677	NO	Rhythmic	0.0224306481652453	0.000383197049863717	24	12	0.590668308233347	0.651347927199941	5.01305186270189	5.41064928252188	5.58147784984841	5.49217855697841	6.30188349409107	6.53445451979152	6.3824047318307	6.40923983279508	5.84654812931957	5.78894779411591	5.34807632247357	5.18701818912318
ENSMUSG00000027597	Ahcy	protein_coding	155059310	155074497	2	-1	chromosome	S-adenosylhomocysteine hydrolase [Source:MGI Symbol;Acc:MGI:87968]	ENSMUSG00000027597.15	ENSMUST00000054607	Ahcy	269378	NO	Rhythmic	0.395143782367017	10.2966955269735	5.000414314106	6.61347583577984e-05	0.00261804615537554	1.53466032267099	NO	Rhythmic	0.0170023952852236	0.000136283469616803	24	18	0.322138802434347	0.43442421458026	9.81825021302784	9.4386708958904	9.27614298739125	9.4476056417413	9.45415144719117	9.59009128128872	9.88206594700813	9.86810742177673	10.2402975376847	10.045664344658	9.9768642375103	9.89605263167599
ENSMUSG00000033147	Slc22a15	protein_coding	101855776	101924453	3	-1	chromosome	solute carrier family 22 (organic anion/cation transporter), member 15 [Source:MGI Symbol;Acc:MGI:3607704]	ENSMUSG00000033147.16	ENSMUST00000106928	Slc22a15	242126	NO	Rhythmic	-0.39428778861577	3.46682035248657	-4.0806914676745	0.000569286347279885	0.0128307585314851	-0.588647619600784	NO	Rhythmic	0.030775311857106	0.000944364277697611	24	4	0.339677309911138	0.515731965908649	3.85044477333647	3.82420155859554	4.14442586104601	4.12736184305309	3.6630342272557	3.61589986868156	2.97757952456916	3.37006851482973	3.17757249285542	2.74846118437363	3.69276445551009	3.69065062739129
ENSMUSG00000070044	Fam149a	protein_coding	45336717	45382291	8	-1	chromosome	family with sequence similarity 149, member A [Source:MGI Symbol;Acc:MGI:2387177]	ENSMUSG00000070044.15	ENSMUST00000093526	Fam149a	212326	NO	Rhythmic	0.392519970521713	5.25333042148195	7.17499491589443	5.54948212062076e-07	6.2882251075034e-05	6.28882542293881	NO	Rhythmic	0.0170023952852236	0.000136283469616803	24	2	0.248998426109239	0.300645569130904	5.54515519218949	5.58301802265855	5.54798541240634	5.49352214358209	5.37304378347146	5.14008283206298	5.07630297620913	4.99253947264653	5.12781351718096	5.32121222018495	5.36795986991113	5.4310861106305
ENSMUSG00000035686	Thrsp	protein_coding	97412938	97417730	7	-1	chromosome	thyroid hormone responsive [Source:MGI Symbol;Acc:MGI:109126]	ENSMUSG00000035686.8	ENSMUST00000043077	Thrsp	21835	NO	Rhythmic	0.390961673778018	8.79250849056124	1.51268246116732	0.145797470094737	0.469066046663217	-5.75001656879267	NO	Rhythmic	0.030775311857106	0.000944364277697611	24	16	1.63296515525171	1.89748518138926	5.34923848182363	6.25575402129244	6.22648196290055	6.55337099439557	6.73264103257999	7.13886728488238	8.4173202317961	8.84182325844441	9.23066753296472	9.17202732005583	9.01103052204304	7.65273016875027
ENSMUSG00000028024	Enpep	protein_coding	129269175	129332720	3	-1	chromosome	glutamyl aminopeptidase [Source:MGI Symbol;Acc:MGI:106645]	ENSMUSG00000028024.14	ENSMUST00000029658	Enpep	13809	NO	Rhythmic	0.386854350785593	6.64688027162026	4.42355216116894	0.00025419931104853	0.00718447526489794	0.203803561175742	NO	Rhythmic	0.0406187455954898	0.00212121212121212	24	18	0.226678412909038	0.313921105324512	6.37930982837888	6.48092740983489	6.32536769082422	6.34774800180619	6.29401113040571	6.46005577019292	6.7554697373622	6.50326060419013	6.68972587820867	7.06214186644699	6.980215169169	6.64593937665739
ENSMUSG00000026479	Lamc2	protein_coding	153122756	153186447	1	-1	chromosome	laminin, gamma 2 [Source:MGI Symbol;Acc:MGI:99913]	ENSMUSG00000026479.13	ENSMUST00000027753	Lamc2	16782	NO	Rhythmic	0.385845390894652	-0.185260539195176	1.77857141565495	0.0903150050692171	0.36792284369501	-5.35005177218189	NO	Rhythmic	0.030775311857106	0.000944364277697611	24	20	0.283529241728482	0.425042241231905	-0.539407398055665	-0.145280429754717	-0.865179390711327	-0.376399126420741	-0.442028390210672	-1.22435540597084	-0.260628746087197	-0.153604290342847	-0.123094352296655	0.0245717725610375	0.0663078973785123	0.195520706200405
ENSMUSG00000072494	Ppp1r3e	protein_coding	54872669	54877550	14	-1	chromosome	protein phosphatase 1, regulatory subunit 3E [Source:MGI Symbol;Acc:MGI:2145790]	ENSMUSG00000072494.7	ENSMUST00000177403	Ppp1r3e	105651	NO	Rhythmic	0.382080053393703	2.74535463130572	3.04588672147251	0.00631351113165614	0.0745489254178633	-2.9179601130355	NO	Rhythmic	0.0406187455954898	0.00212121212121212	24	16	0.293905451607036	0.384660142859393	2.66832339480543	2.75883435006017	2.38211953248433	2.73733873525888	2.05267114281125	2.86486121641141	3.16379269231688	3.08396847052349	3.43767635781706	3.42409873872445	2.98308087069114	2.81396436706108
ENSMUSG00000037780	Mbl1	protein_coding	41151458	41159601	14	1	chromosome	mannose-binding lectin (protein A) 1 [Source:MGI Symbol;Acc:MGI:96923]	ENSMUSG00000037780.3	ENSMUST00000225792	Mbl1	17194	NO	Rhythmic	0.380642631328322	7.93333422884591	3.94701284361495	0.000779633835776143	0.0163315453974181	-0.89647826227081	NO	Rhythmic	0.0406187455954898	0.00212121212121212	24	2	0.232694368413717	0.316176939853458	7.59888658944247	7.90836830753255	7.79482548491703	7.54394015204345	7.3467407889631	7.46979337251923	6.91197565232582	7.17689778946251	7.06953019662995	7.33791320390106	7.64989611155933	7.66285934583736
ENSMUSG00000020044	Timp3	protein_coding	86300372	86349506	10	1	chromosome	tissue inhibitor of metalloproteinase 3 [Source:MGI Symbol;Acc:MGI:98754]	ENSMUSG00000020044.13	ENSMUST00000020234	Timp3	21859	NO	Rhythmic	-0.372995523142657	3.85710762280673	-2.67174529180013	0.0145493397826571	0.129372855043627	-3.70550470556782	NO	Rhythmic	0.0224306481652453	0.000383197049863717	24	14	0.642713213034205	0.435925841387738	4.70113872574388	4.65719290687255	4.83826268179966	5.03616764786494	5.50663841549668	5.33743626158048	5.90451719421417	5.90483103293406	6.13008718049623	5.84849122545235	5.58841076663384	5.255566820246
ENSMUSG00000033060	Lmo7	protein_coding	101729957	101934710	14	1	chromosome	LIM domain only 7 [Source:MGI Symbol;Acc:MGI:1353586]	ENSMUSG00000033060.16	ENSMUST00000100337	Lmo7	380928	NO	Rhythmic	0.371185988457175	4.73040427689159	5.01667472830727	6.3691566522307e-05	0.00254580756672173	1.57196839513566	NO	Rhythmic	0.0170023952852236	0.000136283469616803	24	14	0.473490025030026	0.539229256470187	4.04219811534764	4.1697407675374	3.93497775682067	4.25056627852397	4.37846087452541	4.55840472835705	5.2543367593149	5.00512656415847	4.84406682883606	4.91981216507905	4.36215955609687	4.50309402340547
ENSMUSG00000029238	Clock	protein_coding	76209868	76304792	5	-1	chromosome	circadian locomotor output cycles kaput [Source:MGI Symbol;Acc:MGI:99698]	ENSMUSG00000029238.11	ENSMUST00000202651	Clock	12753	NO	Rhythmic	-0.370325307252688	5.83847579867776	-3.79339742313113	0.00111839915024431	0.0213168949146103	-1.24871476340454	NO	Rhythmic	0.0128718133718134	4.1686708353375e-05	24	0	0.360819575629427	0.735288175177417	7.07813069465653	6.99522049392038	6.78982314875712	6.98098318114141	6.12456848158602	5.95357244676958	5.485267344508	5.73255999135061	6.75758202420417	6.48494455649554	6.86053898951587	6.85004396460674
ENSMUSG00000034917	Tjp3	protein_coding	81273207	81291581	10	-1	chromosome	tight junction protein 3 [Source:MGI Symbol;Acc:MGI:1351650]	ENSMUSG00000034917.8	ENSMUST00000045744	Tjp3	27375	NO	Rhythmic	-0.358450509969757	4.67678524796123	-2.18735739399761	0.0405989562937096	0.234000654045512	-4.64750428125582	NO	Rhythmic	0.030775311857106	0.000944364277697611	24	0	0.282819472162813	0.816928012051011	5.41116879927085	5.36567507885525	5.25604762037875	5.24774258543651	4.36401978671432	4.08123852625888	3.60048522757065	3.90434635233275	5.27891774233944	4.87056256633059	5.25939407935919	5.49258853978026
ENSMUSG00000037003	Tns2	protein_coding	102100413	102116401	15	1	chromosome	tensin 2 [Source:MGI Symbol;Acc:MGI:2387586]	ENSMUSG00000037003.16	ENSMUST00000169627	Tns2	209039	NO	Rhythmic	0.357568556752167	5.95071859324219	4.42008129515578	0.000256279546799111	0.0072267321518626	0.195773304551579	NO	Rhythmic	0.0128718133718134	4.1686708353375e-05	24	10	0.573497244593502	0.684718861624245	5.59778127435575	5.37623751421301	6.25089052152973	5.81643796361175	6.87029371190679	6.88514551200177	6.17114438606576	6.47539794334482	5.80159643762249	5.80313917741091	5.43229204552192	5.35368391131527
ENSMUSG00000020190	Mknk2	protein_coding	80665327	80678112	10	-1	chromosome	MAP kinase-interacting serine/threonine kinase 2 [Source:MGI Symbol;Acc:MGI:894279]	ENSMUSG00000020190.13	ENSMUST00000200082	Mknk2	17347	NO	Rhythmic	0.356886851766205	6.66455410440298	3.53544812805143	0.00204467147853876	0.0325015925758459	-1.83487714055543	NO	Rhythmic	0.0128718133718134	4.1686708353375e-05	24	12	0.781279861221702	0.963220833992285	5.20201794082514	5.21493120145414	5.95266714804286	5.53394833305734	6.61180049998278	6.54058785471295	7.00142623672062	7.19657538883143	6.55013310404217	6.35662565797565	5.67044789721247	5.50344148277993
ENSMUSG00000023150	Ivns1abp	protein_coding	151344477	151364422	1	1	chromosome	influenza virus NS1A binding protein [Source:MGI Symbol;Acc:MGI:2152389]	ENSMUSG00000023150.14	ENSMUST00000023918	Ivns1abp	117198	NO	Rhythmic	0.34897392244809	7.13978919846929	4.15792890422889	0.000474680993672014	0.0114284307072964	-0.410391279232858	NO	Rhythmic	0.030775311857106	0.000944364277697611	24	16	0.44896687399852	0.458801766705419	6.76595501565069	6.98298527443296	6.59103229590216	6.65249166801314	6.75077414722674	7.00906968265976	7.51139996902448	7.61644216195645	7.48574613813357	7.60313349297377	7.12488569130553	7.02913117484508
ENSMUSG00000023243	Kcnk5	protein_coding	20140057	20181809	14	-1	chromosome	potassium channel, subfamily K, member 5 [Source:MGI Symbol;Acc:MGI:1336175]	ENSMUSG00000023243.9	ENSMUST00000024011	Kcnk5	16529	NO	Rhythmic	-0.345208010937734	4.96615709919729	-1.85724645010797	0.0778681771343715	0.3418947229956	-5.22258643642545	NO	Rhythmic	0.0170023952852236	0.000136283469616803	24	14	0.542851561089976	0.934237737846989	4.9442646259473	4.89663120607782	5.01749251620736	5.06860711327369	5.49044926385308	5.85742310976527	7.15585865495101	7.22133565045701	5.76763936682358	5.96213427704165	5.11815460822089	4.97393874661242
ENSMUSG00000022673	Mcm4	protein_coding	15623897	15637400	16	-1	chromosome	minichromosome maintenance complex component 4 [Source:MGI Symbol;Acc:MGI:103199]	ENSMUSG00000022673.5	ENSMUST00000023353	Mcm4	17217	NO	Rhythmic	-0.344937156416192	2.44712409294993	-2.45207619088737	0.0233806894724096	0.169468835489279	-4.14529501518885	NO	Rhythmic	0.0406187455954898	0.00212121212121212	24	20	0.486395988191873	0.502705781992172	3.02512493795161	3.51055366484026	2.6128297316803	2.77139828658173	2.81017022547042	2.322218979037	2.95478841192106	2.83173617910481	3.32032707192073	3.46511877922789	3.78724323163011	3.34745408113675
