"gene_id"	"gene_name"	"gene_biotype"	"gene_seq_start"	"gene_seq_end"	"seq_name"	"seq_strand"	"seq_coord_system"	"description"	"gene_id_version"	"canonical_transcript"	"symbol"	"entrezid"	"diffExpressed_fac"	"Rhythmicity_fac"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"diffExpressed"	"Rhythmicity_lmrAMP"	"BH.Q"	"ADJ.P"	"PER"	"LAG"	"AMP"	"amp_lmr"	"GSM4037539"	"GSM4037545"	"GSM4037540"	"GSM4037546"	"GSM4037541"	"GSM4037547"	"GSM4037542"	"GSM4037548"	"GSM4037543"	"GSM4037549"	"GSM4037544"	"GSM4037550"
ENSMUSG00000028982	Slc25a33	protein_coding	149744036	149774277	4	-1	chromosome	solute carrier family 25, member 33 [Source:MGI Symbol;Acc:MGI:1917806]	ENSMUSG00000028982.9	ENSMUST00000105686	Slc25a33	70556	UP	Rhythmic	0.739765678900532	4.16055319431946	5.90794933614816	8.40452887115212e-06	0.000561104519392432	3.58413545088522	UP	Rhythmic	0.030775311857106	0.000944364277697611	24	8	0.240764708552902	0.334167592527976	3.76171126747508	3.60288709457119	3.89264907113212	3.82564755346666	3.93633680883787	4.05093965424172	3.73529667454908	3.75319648924459	3.28818338710246	3.41744901270724	3.41019972864474	3.53597996728586
ENSMUSG00000053559	Smagp	protein_coding	100621339	100636940	15	-1	chromosome	small cell adhesion glycoprotein [Source:MGI Symbol;Acc:MGI:2448476]	ENSMUSG00000053559.13	ENSMUST00000066068	Smagp	207818	DOWN	Rhythmic	-0.73854298856857	3.79054036558077	-8.04056602006492	9.79779560197572e-08	1.493982388642e-05	8.01074046479313	DOWN	Rhythmic	0.0406187455954898	0.00212121212121212	24	3	0.790371975550441	0.725271035530356	4.59195379592859	4.77115100085461	4.66929203234617	4.59899670891139	3.99339809086435	3.90647249307591	3.2813543237577	3.47419902878554	3.53072625177222	3.20501763783913	3.88491560757604	4.20114902206339
ENSMUSG00000071633	Gm4952	protein_coding	12599974	12628251	19	1	chromosome	predicted gene 4952 [Source:MGI Symbol;Acc:MGI:3643569]	ENSMUSG00000071633.11	ENSMUST00000092931	Gm4952	240549	UP	Rhythmic	0.727328705110929	6.31279323601934	4.13829837301	0.000497121159209535	0.0118075835334557	-0.455718641115396	UP	Rhythmic	0.0224306481652453	0.000383197049863717	24	4	0.564424909009086	1.05216007674354	6.92297603922634	7.05923382773425	7.26194448867371	6.77392751043999	6.78544874256	6.82144566527549	5.71936542871778	5.95056777192294	4.98374187224829	5.10623855703059	6.41006499525875	6.32035707569494
ENSMUSG00000023963	Cyp39a1	protein_coding	43667425	43751431	17	1	chromosome	cytochrome P450, family 39, subfamily a, polypeptide 1 [Source:MGI Symbol;Acc:MGI:1927096]	ENSMUSG00000023963.10	ENSMUST00000170988	Cyp39a1	56050	UP	Rhythmic	0.718002283535742	4.92973095782199	5.06191353411051	5.73651003929244e-05	0.00233833780512544	1.67567882890665	UP	Rhythmic	0.030775311857106	0.000944364277697611	24	18	0.980688013785947	0.917909639269434	4.30731956560738	4.11754497377559	3.51101262031072	3.88301397864451	3.59020349568097	4.30908281621589	4.85420323451979	4.55103694766241	5.29220221243349	5.499159731553	5.34174586457752	5.30108031296506
ENSMUSG00000037904	Ankrd9	protein_coding	110975353	110979040	12	-1	chromosome	ankyrin repeat domain 9 [Source:MGI Symbol;Acc:MGI:1921501]	ENSMUSG00000037904.14	ENSMUST00000128353	Ankrd9	74251	UP	Rhythmic	0.713924592717941	2.07131275454244	3.80746097716352	0.00108209477920095	0.0209810873122621	-1.21654931655238	UP	Rhythmic	0.0406187455954898	0.00212121212121212	24	18	0.856953386248923	0.784368256112124	1.62230632011211	1.92851004889884	0.860175128322344	0.752348667728122	0.770722876251822	1.27122477840619	1.27798944745786	2.07209022947712	2.82757370264575	2.55516378282975	2.32980981776496	1.31949794443297
ENSMUSG00000005251	Ripk4	protein_coding	97741933	97763787	16	-1	chromosome	receptor-interacting serine-threonine kinase 4 [Source:MGI Symbol;Acc:MGI:1919638]	ENSMUSG00000005251.15	ENSMUST00000019386	Ripk4	72388	UP	Rhythmic	0.709780250294612	3.12029841487169	7.00044553359869	7.96940860895256e-07	8.76283134557055e-05	5.92886951847861	UP	Rhythmic	0.0406187455954898	0.00212121212121212	24	14	0.286763535598607	0.4193040907566	2.44052183450499	2.80650903255214	2.66230077773803	2.58412454432903	2.69733159405445	2.88409263734475	3.65314245469959	3.51517566881119	3.24843968305113	3.15085229243611	2.72017847594215	2.84546117075253
ENSMUSG00000046230	Vps13a	protein_coding	16615366	16780933	19	-1	chromosome	vacuolar protein sorting 13A [Source:MGI Symbol;Acc:MGI:2444304]	ENSMUSG00000046230.11	ENSMUST00000068156	Vps13a	271564	UP	Rhythmic	0.704960884205996	5.24859850132265	7.93001388998023	1.21587434071536e-07	1.80930891351512e-05	7.79669740856918	UP	Rhythmic	0.0224306481652453	0.000383197049863717	24	16	0.501054526479296	0.477680183847348	5.14034931278893	5.11992311992138	4.67261989083975	5.07765315608922	4.94219952504739	5.48346099968892	5.86839443600625	5.78625126292467	5.94143490454385	6.07231547435488	5.65862834134565	5.32844054732956
ENSMUSG00000074170	Plekhf1	protein_coding	38216972	38228016	7	-1	chromosome	pleckstrin homology domain containing, family F (with FYVE domain) member 1 [Source:MGI Symbol;Acc:MGI:1919537]	ENSMUSG00000074170.5	ENSMUST00000098513	Plekhf1	72287	DOWN	Rhythmic	-0.70292206672832	2.75617677267507	-4.99018383291389	6.77204495570711e-05	0.0026722532667073	1.51117928134353	DOWN	Rhythmic	0.030775311857106	0.000944364277697611	24	10	0.557689711011496	0.541744976942096	2.92838077913275	2.48413724463301	3.0785928111066	3.08547217568013	3.42705035966998	3.18900758307375	3.36861558347776	3.22486284082177	2.56602658803635	2.53502591425768	2.19568060125452	2.49257807137076
ENSMUSG00000028527	Ak4	protein_coding	101419277	101466995	4	1	chromosome	adenylate kinase 4 [Source:MGI Symbol;Acc:MGI:87979]	ENSMUSG00000028527.18	ENSMUST00000106946	Ak4	11639	UP	Rhythmic	0.699850546696054	6.75531904080736	7.22632741648072	4.99307464779595e-07	5.81787405423847e-05	6.39387890784698	UP	Rhythmic	0.030775311857106	0.000944364277697611	24	16	0.53249156511691	0.568819997654734	6.10357895932337	6.04267882266231	5.69411232883982	5.75733738344039	6.21713725488092	6.89589094220531	6.95696489418481	6.8195286124398	6.85663575256098	6.9667008391828	6.63419159974713	6.32925078758722
ENSMUSG00000044345	Marveld1	protein_coding	42147400	42151703	19	1	chromosome	MARVEL (membrane-associating) domain containing 1 [Source:MGI Symbol;Acc:MGI:2147570]	ENSMUSG00000044345.9	ENSMUST00000061111	Marveld1	277010	UP	Rhythmic	0.698641941039528	5.84926629871739	7.55841185618989	2.54244319748801e-07	3.27101207626817e-05	7.06458836872951	UP	Rhythmic	0.0406187455954898	0.00212121212121212	24	16	0.628673086204857	0.647259862244178	5.33243642175893	5.05327266004056	4.90432787181642	4.96247215144549	5.36840216439936	5.5602115709463	5.96230027814186	6.33053253012349	6.30443364524907	6.26500340536112	5.53642065189655	5.25084379569619
ENSMUSG00000007950	Abhd8	protein_coding	71456705	71463655	8	-1	chromosome	abhydrolase domain containing 8 [Source:MGI Symbol;Acc:MGI:1918946]	ENSMUSG00000007950.9	ENSMUST00000008094	Abhd8	64296	UP	Rhythmic	0.669003495251567	2.98738176371265	5.21220067954287	4.05736491034426e-05	0.00185601903732081	2.01922509424885	UP	Rhythmic	0.0406187455954898	0.00212121212121212	24	20	0.683733006556907	0.630328794119261	2.84283540831629	2.92747458055052	2.22957759602987	2.70641264462372	2.1823126950274	2.12778928645996	2.35272596599523	2.57455882314283	3.76142370002398	3.8455164283466	3.38471058922995	2.97313809071668
ENSMUSG00000037606	Osbpl5	protein_coding	143688762	143756985	7	-1	chromosome	oxysterol binding protein-like 5 [Source:MGI Symbol;Acc:MGI:1930265]	ENSMUSG00000037606.18	ENSMUST00000020411	Osbpl5	79196	UP	Rhythmic	0.66511634447896	2.12547960157901	4.31515358185107	0.000327935690029145	0.00869170323508576	-0.0469700393838979	UP	Rhythmic	0.030775311857106	0.000944364277697611	24	14	0.373387956066497	0.355110845871008	1.96154000175113	2.0552862350435	2.42350420411531	2.08165447563193	2.57155115054518	2.41469431154788	2.58800933130096	3.2623936131791	3.17103699973275	2.64514025781686	2.46715341122263	2.11708994632085
ENSMUSG00000005125	Ndrg1	protein_coding	66929318	66969640	15	-1	chromosome	N-myc downstream regulated gene 1 [Source:MGI Symbol;Acc:MGI:1341799]	ENSMUSG00000005125.13	ENSMUST00000005256	Ndrg1	17988	DOWN	Rhythmic	-0.644770038025188	2.75135820736923	-4.54808956086537	0.000189799578582067	0.00586053648766778	0.491886738759077	DOWN	Rhythmic	0.0406187455954898	0.00212121212121212	24	3	1.09633492771231	1.20194969060299	4.47132864332943	5.19814600934247	4.62753730104152	4.68132504464949	3.7755125266807	3.73458777993745	3.0387591759909	3.07708557736744	2.95806124250897	2.56710904904679	3.96211991309925	4.26017125805832
ENSMUSG00000024277	Mapre2	protein_coding	23752333	23893861	18	1	chromosome	microtubule-associated protein, RP/EB family, member 2 [Source:MGI Symbol;Acc:MGI:106271]	ENSMUSG00000024277.14	ENSMUST00000025127	Mapre2	212307	UP	Rhythmic	0.588881067211787	4.59740492552107	6.35629509351745	3.13790428499528e-06	0.000258375038826511	4.56480062776894	UP	Rhythmic	0.030775311857106	0.000944364277697611	24	16	0.414657826512537	0.389157886148847	4.24269136099629	4.49817048616685	3.9886706702212	4.06411747141558	4.30003306912535	4.57346699748054	4.96717579680549	4.82910608299447	4.90585462188508	4.93927591432561	4.76839628834645	4.43802431222608
