"gene_id"	"gene_name"	"gene_biotype"	"gene_seq_start"	"gene_seq_end"	"seq_name"	"seq_strand"	"seq_coord_system"	"description"	"gene_id_version"	"canonical_transcript"	"symbol"	"entrezid"	"diffExpressed_fac"	"Rhythmicity_fac"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"diffExpressed"	"Rhythmicity_lmrAMP"	"BH.Q"	"ADJ.P"	"PER"	"LAG"	"AMP"	"amp_lmr"	"amp_lmr_abs"	"Liver_WT_DD_CT0_A"	"Liver_WT_DD_CT0_B"	"Liver_WT_DD_CT0_C"	"Liver_WT_DD_CT0_D"	"Liver_WT_DD_CT4_A"	"Liver_WT_DD_CT4_B"	"Liver_WT_DD_CT4_C"	"Liver_WT_DD_CT4_D"	"Liver_WT_DD_CT8_A"	"Liver_WT_DD_CT8_B"	"Liver_WT_DD_CT8_C"	"Liver_WT_DD_CT8_D"	"Liver_WT_DD_CT12_A"	"Liver_WT_DD_CT12_B"	"Liver_WT_DD_CT12_C"	"Liver_WT_DD_CT12_D"	"Liver_WT_DD_CT16_A"	"Liver_WT_DD_CT16_B"	"Liver_WT_DD_CT16_C"	"Liver_WT_DD_CT16_D"	"Liver_WT_DD_CT20_A"	"Liver_WT_DD_CT20_B"	"Liver_WT_DD_CT20_C"	"Liver_WT_DD_CT20_D"	"Liver_WT_DD_CT24_A"	"Liver_WT_DD_CT24_B"	"Liver_WT_DD_CT24_C"	"Liver_WT_DD_CT24_D"	"Liver_WT_DD_CT28_A"	"Liver_WT_DD_CT28_B"	"Liver_WT_DD_CT28_C"	"Liver_WT_DD_CT28_D"	"Liver_WT_DD_CT32_A"	"Liver_WT_DD_CT32_B"	"Liver_WT_DD_CT32_C"	"Liver_WT_DD_CT32_D"	"Liver_WT_DD_CT36_A"	"Liver_WT_DD_CT36_B"	"Liver_WT_DD_CT36_C"	"Liver_WT_DD_CT36_D"	"Liver_WT_DD_CT40_A"	"Liver_WT_DD_CT40_B"	"Liver_WT_DD_CT40_C"	"Liver_WT_DD_CT40_D"	"Liver_WT_DD_CT44_A"	"Liver_WT_DD_CT44_B"	"Liver_WT_DD_CT44_C"	"Liver_WT_DD_CT44_D"
NA	Caln1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.988486409531182	2.78598572872935	10.2024390813385	6.97532430436739e-17	7.0689255056512e-16	27.5670597861543	UP	Rhythmic	2.24812198740144e-05	1.94656043123303e-06	24	18	0.611252250646807	0.569496371769258	2.42703929071932	0.783436948093283	1.32991012839728	0.44400505736202	0.481872651603087	0.178922465155414	1.2588766067495	0.852213366458594	0.434326497166345	0.938105565402306	-0.418156534940529	0.434667789081784	0.747920712017829	1.53421090919515	1.22387627497896	0.810949053307064	0.419501344536675	1.2474206738343	1.56563999984812	1.94041862961759	1.69109055021255	0.567175403646626	1.75023208494628	2.0870597605573	1.42562181274514	1.72644334835359	0.804926159474785	1.19993349250092	0.114122133603668	1.09950421261358	0.318563514045686	0.463918148236453	1.01060842850229	1.2793402177077	0.541475541327331	1.34244614306057	0.499017786693568	1.19528326604472	1.39655412439019	1.29363372798315	1.4003406819936	1.60790237517182	2.03989858440343	1.74974546646248	2.25097257385156	2.57100244220902	1.86884251238417	1.1639919762542	1.02054252236131
NA	Nr1d2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.975022161021897	1.99198494801134	8.08689668492741	2.12161946926996e-12	1.22841767270731e-11	17.2916699352089	UP	Rhythmic	1.52407071469209e-05	1.24593000279952e-06	24	12	0.636396273130209	0.913358393535386	2.52502269901409	-0.0149001975694547	-0.132936912024016	0.473547125028084	-0.118825459631194	0.973799890894176	1.70841241951405	1.8070655021128	1.96335993023007	1.40091677760624	1.8650057392094	2.48070156373079	2.39531996155883	1.8337276568203	0.900268023238021	2.77876358300225	1.80497417287721	0.589021382156686	1.58626423250426	2.20430764153289	2.11738934396507	0.641739420937553	1.45998753628415	-0.0454692077733067	1.1724516373898	-0.672095843237282	0.389376983390826	0.819007120122053	0.267529333669273	1.99848711255196	2.09444540254291	2.08275637907852	1.7242490368503	2.7194884628423	2.43717817846701	2.16024742486974	2.91204755346922	1.58973950076336	2.81889160424398	1.27277615996387	2.08938110452761	1.92021358905774	2.28778904709244	2.55970484799906	1.70613506335393	2.07403079692145	0.95650354605751	0.508813670556197	1.53268647204044
NA	Tgfbr3l	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.974319962728461	2.30959325456879	-11.2241589958402	4.87810001103747e-19	6.46813719020769e-18	32.519547613107	DOWN	Rhythmic	0.00200184902000869	0.000379625254571597	24	6	0.346435004106966	0.410641823756125	2.33820316212886	4.03132993380381	3.47255994570778	3.48263488288268	3.98665835696635	3.58279488630646	4.45670527942322	4.19934775404523	4.07921219304419	3.37197037189082	3.95113606674632	3.8246756249875	3.70621164069766	3.47223278657847	2.62651777894253	3.83270568261459	3.62877344091997	3.33474254369865	2.98317584759432	3.12436109971738	3.56494438494365	3.41424700702787	2.48192647750907	3.26924233683024	3.80981742045578	3.06409050467462	4.11712452708521	2.55909211184366	3.04690909080013	3.69247778193651	3.72906282792139	3.65531066069861	3.8843115683562	4.42774885930624	3.81308171301734	3.79188843591279	3.82835545831413	3.08536600180697	4.06585663749051	3.38229288651811	3.44026712331531	2.84632202343658	3.51998081274446	3.18603195701486	2.65307842060481	3.30127447669413	3.68652403750588	3.6233386025837	2.91235796759047
NA	Mup12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.968575555589838	2.78436935541596	-6.41583455595557	5.64689620252145e-09	2.14256415547832e-08	9.48691830208602	DOWN	Rhythmic	0.0151052239992651	0.00428546596824285	24	12	0.213476418768832	0.346318278172041	2.58094216049221	-0.705935225874092	-0.56155462759243	-0.323033446478181	-0.937766213394186	0.0954384945802036	-0.611847167649052	0.335777622252609	0.837581264094008	0.173716551859463	2.68331018456167	0.581860545062553	-0.307136277047716	0.29673273131997	-0.0744375545031413	0.0612958493522022	0.618601623005792	-0.474589468193265	0.284919038742664	0.057637423578202	0.10189542458146	-1.29225736233622	0.264956824206305	-0.419311953255601	0.374672986425057	-0.273839516820355	-0.258201311390179	-0.82776066049993	-0.775186657876405	-0.590848761296677	-0.331190358375714	-0.0228254218378434	-1.25994633396369	-0.295150847048249	0.853766706491311	-0.596751652279042	0.0190060289868841	-0.193989550244388	0.0361370196466311	-0.16721116576011	0.8539758567913	-0.108356062075752	-0.20950348436704	0.194544969572536	0.49791945412376	-0.17324418938421	0.213316234393949	-0.449945726846529	-0.437368180943278
NA	Mbnl2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.965025649432701	2.72118117531752	10.175948457575	7.9382467009116e-17	7.96116311748468e-16	27.4380942604861	UP	Rhythmic	0.00173455267496732	0.000321546322014668	24	16	0.50875041622473	0.428781377297372	1.61684852625002	0.672435073319559	1.94551812504606	1.34242710439559	1.18089075480873	2.3595779011755	0.900488094009044	2.07283959421932	1.75135833703101	-0.174879894041913	1.8723182481477	1.93550542571035	1.8614878179727	2.49116794713614	2.31094331967886	1.66230817071884	2.26503206667369	2.43993019641228	2.49883170234056	2.33765435672179	1.47782084133685	2.28956196956552	2.35567205132444	1.80972287560137	2.69030111886022	1.42618291160311	1.53296380598121	1.21109786060868	1.54590976554332	1.03104899476321	1.36884740952127	1.60628545051253	2.28498132693724	1.67683928389865	2.02780324659483	1.67862233561049	1.97021736245463	2.27492258205884	2.20079995422778	2.56068809364412	1.61248413467073	2.37549756804965	1.75218221527261	2.85266076489381	2.28973942096319	2.20020054185042	2.08826784141341	1.63773065196721	2.76321331294939
NA	Nxpe2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.964208662251009	3.16538385280413	9.44885226003581	2.77830499304854e-15	2.25932386372908e-14	23.8943450823009	UP	Rhythmic	0.0112370568315648	0.00301725003237872	24	10	0.34705286022811	0.401127901931093	2.06923103966182	0.00129875804182333	-0.227909768700692	-0.7609071433409	-0.305293695114516	0.566005101318444	0.0136332874008054	0.265365034347977	0.365656067900673	0.529615676298428	0.555822862725174	0.506572257321483	1.00609056770508	-0.18920630965807	0.42064819255404	0.754530004695046	0.414585269227806	-0.639180317417885	0.440211303890651	-0.737266939071956	0.394963001448003	-0.862820762054938	0.527234898477463	-0.737315236101894	-0.457723670422291	0.705128761155248	0.516581726374164	0.104776891606321	0.359551711183679	-0.130153485701971	0.180422340895806	0.368369545912001	0.955486312037059	1.00842308996738	0.65173673585455	0.94594694570258	-0.159579809249723	0.291346752289259	0.253680100125304	1.28939856167707	1.35573400901186	0.644415474322135	0.679872331944515	0.43202502216283	0.527341456949505	-0.585516066185008	0.815602913907799	0.136959207915073	-1.11748619214573
NA	Slc16a12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.961671871618388	4.15468805852159	12.4583592059572	1.34036676231456e-21	2.61597423161842e-20	38.4099838294695	UP	Rhythmic	3.42676164695967e-09	7.37828932621138e-11	24	16	0.842209855237597	0.748773631188726	8.623740570477	2.30669314776203	2.79240815143632	2.37455700801078	2.49089492532042	2.11532646900658	2.2000177578486	2.00163647448506	2.54936180834116	2.03577034150145	2.21470225075874	2.93732421638997	2.95822904400733	3.49775774740332	2.95120353660906	3.8075797613712	3.34773912058171	3.55081404783989	3.53026605364513	3.7386483869819	3.71564684120259	2.69454920475709	3.24354977299359	2.82876487286666	3.68565198241946	3.20178846491216	2.09317748619376	2.84434376146743	2.4367050920313	2.25573137402274	1.80047272821699	2.55826976532545	2.45688443140865	2.63609627899723	3.07092058338775	3.30465097703463	2.47556192583978	3.8592390725137	3.9881894141146	4.17979782708239	3.98576199564965	3.38179276020435	3.00214529032026	4.18393025921227	4.10175575232309	3.80157300182022	3.43786194080377	2.80513629036122	3.2969734946301
NA	Vbp1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.955828339052013	2.43995412956802	11.5394724717348	1.0684408897996e-19	1.55956455931252e-18	34.0359380363097	UP	Rhythmic	0.00885090364656488	0.00226240714972643	24	18	0.109486190708707	0.29244534738535	0.865890564153372	1.91926504349079	1.38884698280839	1.84775260809468	2.05807379085084	1.98877316345883	1.26900365303375	2.48636188693415	2.0221311179705	1.40537244673018	2.13072451583622	1.12499103972503	2.20708328513413	1.84224360425998	1.363171389387	2.07410189928361	1.48048680039316	2.61748338722618	1.82430307788924	2.56147570882287	2.25149166248829	2.51728667504825	2.21532824380634	1.87691051588545	2.22781133823233	1.17849657937199	1.58390470237776	1.74069949608698	1.53850468240093	0.998295519229351	2.08141552996765	1.62756879676234	1.91187566615164	1.78320851515286	1.9900858445566	2.56348239815205	2.18216279556985	1.69342578900785	1.98933708672078	1.891782429998	1.93902201409275	2.09610469181979	2.35713012421857	2.42479358060953	2.8703345797993	2.24965768774229	2.57295264964036	2.21636555462567	2.48779952157
NA	Utp18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.949472460927914	2.42388759074691	-9.39009063576752	3.70387998784855e-15	2.9593558136582e-14	23.6079285491327	DOWN	Rhythmic	0.00186428295015258	0.000349459141375751	24	18	0.22926818982535	0.399003091220693	2.32814946526917	2.37056879775245	2.73017968891318	3.05325303086393	2.60843978972164	2.13506633661286	1.26551668827857	2.08723854223822	2.62687410124305	2.47441016571064	1.62369865355629	2.69586741711399	2.37507295807884	2.66215441407722	2.04548869870679	3.2984890543126	2.57860581669913	3.42223761402947	2.9232141369547	3.09740915886519	3.25847676551564	2.58954360608433	2.27114050784883	2.79864434918238	2.50300262070262	2.56026594372995	2.75048632397545	2.99227125617666	2.99067695377698	1.71032809085916	2.25571112980989	2.95921019013742	2.88521723102694	2.64611691896706	2.2712064129583	1.88357664803842	2.11407844647572	2.86878174070435	2.42603839953021	2.61900843487807	3.04333200007588	2.84355735871698	3.23373065439331	3.44653218994519	3.08274417767087	2.67428549852378	2.50941576716719	2.69257092891237	3.11755353563403
NA	Steap3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.945818098364822	3.05618351700149	-13.327523473684	2.29838982117084e-23	5.60716730249122e-22	42.4735646696776	DOWN	Rhythmic	0.000149161632655518	1.74837699531742e-05	24	2	0.329314666087351	0.354513950956602	3.18194068223797	4.09218040325458	4.33880662744013	3.825583560461	4.18854749893764	3.626201309115	3.53261597919754	3.20865435011034	4.31531265705877	3.38825654060226	3.79905357169896	3.4142217904867	3.28247509543747	3.55808119975929	3.73758681318631	3.00897288560135	3.19374307101542	2.67466676043819	3.39358190768505	2.93383275400193	3.52494261260137	3.83581120115178	3.78822296365265	3.38090643253798	3.76819548237328	3.91523616574004	3.72794819362705	3.54074189056321	3.90095842719117	3.74055903118711	3.31318150626105	3.806648652021	3.73451101187771	3.51992378653803	3.55271553435244	3.42178919173064	3.62584228980496	3.25792200457718	3.0745162370539	3.45441949792894	3.19775849320437	3.1013000314943	3.23949188063671	2.91066256891933	3.13502963584497	3.13028822670485	3.85870697539519	3.64176653954879	3.4699591839884
NA	Hes6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.941405708032536	7.0490814863336	-15.7349098191434	4.65584555066276e-28	2.10604263580761e-26	53.277276637856	DOWN	Rhythmic	3.27529442765105e-05	3.01319544927253e-06	24	16	0.517082588836133	0.368610107791841	53.6442222985459	5.6744938232481	5.44046490583193	5.47284394173327	5.80564168131781	5.51383053731846	5.59297589798452	5.46098748220298	5.43656033303693	5.9076909516616	5.48455133462955	5.52871834046829	5.64805900861596	6.04423264425863	6.13898031143294	6.21540093998982	6.45590569311856	6.52420065928505	6.69832726432274	6.47412387084532	6.21564880659446	6.21702514904853	5.94526849679026	6.42256903383207	6.0675964461954	5.43837246902899	5.79994629447977	5.4735166857328	6.07955717541751	5.51416148707577	5.74372874510275	5.48661493702756	5.52419190513086	5.43639791421492	5.4739546559309	5.73181114257733	5.14960028051731	6.08929170646842	5.58442139180483	5.78576228456166	5.78289662721093	6.13310816250595	6.16284901508094	6.30299102783789	6.12681932823166	5.29759128736136	4.96150234395478	5.54087862115231	5.98450545677467
NA	Mical2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.940213010820172	3.99121983422115	-14.6251315072962	6.21802558401582e-26	2.08507923541225e-24	48.3841845867626	DOWN	Rhythmic	3.42676164695967e-09	7.37828932621138e-11	24	0	0.441579241969275	0.527202135735179	9.71794874494326	4.11870491167114	4.055062639035	4.59589857202709	4.27196394205788	3.89716397452954	4.31959675455279	4.22512710449834	3.81613438395379	3.77752927618774	3.77665881544005	3.58329028411649	3.47924543309618	3.04999274846139	3.306229928688	3.11818731039217	3.8483956406158	4.05812456958497	4.48538717493373	3.5024993425372	3.54636622241625	4.70764252295433	4.19948925389243	4.37417485657248	4.30475002436204	4.4692230769511	4.23199373332663	4.28627574296311	4.33644136127765	4.26229085444361	3.64061533779185	4.04271320332652	3.98835330485294	3.63087009986441	3.42255200280934	3.75782098486092	3.23564415587194	3.30061350682055	2.82021424941939	3.43772834446439	3.35105507071085	3.86316546373929	4.12739331472908	3.65531380472178	3.83633025853465	4.94501858262229	4.07036359666384	4.45033577781186	4.30422047088012
NA	Fam107b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.93678842594008	5.70108826654103	15.3953945431897	2.04739941109449e-27	8.54887686795946e-26	51.7967187907506	UP	Rhythmic	0.000832567149821072	0.000136412556614322	24	14	0.273596655948943	0.296447635767832	8.70745183271035	4.39130271369206	4.93722081565737	4.13645073660576	3.93048666320027	4.56143733980769	4.68754806167479	4.51292603888941	4.49939420668483	4.49868780787666	5.13917488414776	4.87764151899198	4.80884962775261	4.95310245377605	4.76145275137291	5.12640917150983	4.78087009947808	4.69983472878711	5.18019857955695	4.5864443676882	5.02104811122323	4.25929097588036	4.90239898789271	4.79160750382543	4.3147045759467	4.92786966796663	4.34389188364057	4.91121387291421	4.46446635706455	4.65232100192866	4.29878467203049	4.8284460735307	4.81806142348046	4.92273038166703	5.07484510796398	5.32491378788485	4.50058804943062	5.20538113557546	4.96950218905914	5.47326302122494	5.39526950337623	4.96717038167874	5.06115315076922	5.23580294497243	5.2571008604132	4.53609484491634	5.05910217350725	5.02245721031037	5.00060261041216
NA	Erf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.936317637216482	5.26089030588332	-14.7466516093268	3.61124156574202e-26	1.24954713141312e-24	48.9274430210128	DOWN	Rhythmic	8.47896990896057e-06	6.26770141802266e-07	24	8	0.453160872481102	0.464459859504336	20.1859131175547	5.67762304135658	5.81456109632679	6.06468314693381	6.11780269868107	6.66646375739837	6.57543163562479	6.70454146326783	6.73465517514756	6.64199585913378	6.62609420594463	6.67335795440113	6.99734785296239	6.64052105831482	5.9232350653292	6.49717012537421	6.85111137317692	6.41171667507863	5.7718138746742	6.03249170260153	6.29116051862294	5.82628372258489	5.68812710042784	5.66387264298068	5.75956859969356	6.02576066206558	6.32472792723825	5.66367521648531	5.80872910336591	5.9444161107615	6.4061817367653	6.41815506843215	6.31094556827977	6.63947199655151	6.50329057885318	6.4670080162717	6.51002141195357	6.88879096569061	6.69903800746309	6.26162840571345	6.14228538721945	6.23611688251076	5.61957377318343	6.02607986946367	5.65559894418692	6.13388363836927	6.10130341575914	6.03799999392602	5.54655547131568
NA	Cgref1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.926603178095824	1.77364888155493	7.69864342809326	1.37583760218884e-11	7.26833915754872e-11	15.4366907617169	UP	Rhythmic	7.49152447162721e-08	2.63087503033541e-09	24	16	0.694013588314589	0.959664660405572	2.42284221188026	3.73568312431286	2.12944791787282	2.19517108423462	2.18233642216767	2.66374683063139	3.59828673071515	2.98687550720322	1.68330346481918	3.25330577259368	3.1470837799846	3.72367991042641	3.16910815251366	4.04827453351762	3.59097183774131	4.48265114204196	4.57920651999616	4.63833887231971	5.11885897066114	5.0128855721071	4.12246746400455	3.72538474944632	3.2198590728609	3.62799412101922	3.29914057005863	1.80613454200423	3.44078965764354	2.70099655209406	4.02030899815539	3.03523790733902	3.60028356381175	2.97144659638065	2.76740791697418	4.06873748535185	4.40236121515471	3.82196606294967	3.18140212035916	4.78787198592301	4.23411259452222	3.86889657382328	3.87085794724812	4.1372423559274	4.44699634152091	4.60713019560887	5.06295872929426	4.67765240113732	4.35926055638636	3.60295230478497	4.15175773890729
NA	Nnmt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.918272667939126	7.43102754671618	-5.49921687753126	3.28091628494709e-07	9.92848708528413e-07	5.497585410173	DOWN	Rhythmic	6.32156015112809e-07	3.19535395088685e-08	24	18	0.539602494761078	0.666710663001996	135.912185426432	8.03714954912085	8.75114343100536	9.24591422166779	8.85565180830725	7.98030352755031	8.41877099895485	8.43715794851867	8.59315000892289	8.4469877466518	8.7534113945396	8.42082511658232	8.35689276256934	9.36284282378397	9.34258097474958	8.82441956130159	8.82524502213518	9.58387044844277	8.5276814911346	9.40381283849319	10.1756039025849	10.0472800951122	8.77828972061705	9.69867234730014	9.2045875245352	8.30249774839105	8.25981726832862	8.70633276452907	8.22298575528095	7.48198787619808	7.98017240101778	7.8326145079083	8.15038992587684	7.64522440132287	8.55491472308499	7.69919303086836	9.19547848464467	9.12559882184143	9.61182081011605	8.95909141932797	8.25403505729239	9.55100099653217	9.42382441156564	9.46206934660216	9.08225109670451	8.77519703878831	9.08595045574603	8.61899470993841	9.76596978549272
NA	Slc16a5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.917836329996081	4.25588872778135	8.37367630389082	5.28524107769357e-13	3.30708348413319e-12	18.6722217992963	UP	Rhythmic	5.69762123346946e-06	3.91649956981148e-07	24	16	0.67214752249108	0.81129943813312	10.8097633432339	4.47861802746518	5.96452165879148	6.07406627511523	6.69158696406897	4.33331306697707	3.9654615507425	4.99982468728717	5.68593098914014	5.37756092121548	5.69754063852046	5.44340042821461	6.50631597805934	6.29514345804932	6.65158190396509	6.26644871542983	6.2378378355782	7.07341019303093	5.91625532355733	6.78984298963753	7.01854739358118	6.6364911313625	6.18897075982819	7.49396705868188	5.15958217454411	5.3006409179479	6.39301168541082	6.08431460334078	5.026464616282	5.58104077158985	5.07512978712909	5.91568925440926	6.21440760059114	5.28838929109314	5.88203338326659	6.30916595470652	6.55356808632507	6.71309383711894	7.58155761706667	6.75317300905352	6.99297844883788	7.3488424319298	6.77809704014937	6.58394208550324	6.45703464437108	6.36147005291963	6.73626403452601	7.14639889570844	6.98680010908523
NA	Ubxn1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.917803065610358	8.13633707523174	-27.9172772073352	3.11451416444033e-47	2.4590505016513e-44	97.2823914200121	DOWN	Rhythmic	8.16145395679467e-13	2.91312691606949e-15	24	6	0.48223165832128	0.448661329532733	142.159755463038	9.02404175257199	9.02780804874012	8.83584767107203	8.83063337638935	9.10354542667129	9.5072409928033	9.15362668720509	9.21270696993508	9.34971020689848	9.3104715561736	9.10160957374903	8.77983159906915	8.64272449005256	8.54148512102689	8.6658221431397	8.74334484994755	8.24274387475122	8.20475811330812	8.12765922212033	8.27203457233141	8.3157893409861	8.71778697383938	8.21327051611748	8.61228745729446	8.86757847710403	8.85651848753779	8.92624630879735	8.79089636713752	9.24082133059018	8.97075929033755	8.99246405716011	8.79671748353944	8.95356222080139	8.92480422506602	8.90436761041786	9.07542322583543	8.78649110280698	8.77051543881487	8.61470126650419	8.61748181196852	8.24861948584331	8.08864047406117	8.2920619125705	8.37623897045497	8.57836110744801	8.56861349847825	8.48843329552683	8.23022796289558
NA	Dyrk1b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.915893308427418	2.85208276240595	-10.0964888374952	1.17013763422821e-16	1.14702543490654e-15	27.0511527378694	DOWN	Rhythmic	1.41350300290539e-08	3.69447532135319e-10	24	6	0.582955924327567	0.736979770447277	6.68416353927059	2.78448256168073	2.98792244864568	2.91812353816383	3.35264017357955	3.97231303654817	3.65068713771367	4.01402764367164	3.63830386653917	3.4625303663865	3.55940071094145	3.43390179759811	3.62325965377313	3.77087971174594	3.18493158950505	3.48713411766459	3.15213862918119	2.6791529615955	2.3368624768506	2.28531168686354	3.17330460075974	2.30235687547416	2.2162283484037	2.53875440427132	2.50963586731475	3.19658730681747	3.53996550920458	2.84610741808869	2.52085169151634	3.40083949388758	4.01759071371484	3.46272152870801	3.73054280142778	3.6796357223251	3.45290808917169	3.29945734555083	3.44864875217612	3.41083061782468	3.63451511330878	3.14418856997971	2.58385851224809	3.11382192633037	2.45180883668777	1.58517802583761	0.620836760376241	2.40101911206939	2.723355168158	2.57256190265993	2.1435527189298
NA	Rasl11b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.913278202799055	2.25101556680067	8.09669689771789	2.02343382848046e-12	1.17391601872764e-11	17.338717179838	UP	Rhythmic	0.0200097031891192	0.0060271023077416	24	0	0.240292467651833	0.487053778775024	1.40330417958864	1.67805437731185	3.67002704306051	2.78014472749393	2.35255665415258	2.45663918966356	3.13313538587737	1.80810590031639	2.68796820691404	2.57930156725793	2.34814334022472	2.44764662378848	1.37928500434228	1.45494335334544	0.858727221823445	1.94484635662824	2.03946329901928	2.83035161199552	3.39647126030331	2.5764931239961	2.86946550493118	2.25270920379971	2.83594808446995	3.05459236779264	2.98968867502448	3.19371291781549	3.29074120895952	3.11881871825459	3.00112966294382	2.32171060972117	0.963201816233836	1.99541764772327	2.51893922660832	1.93282685258916	1.78400672780019	1.81793468545456	2.16038012891432	1.38403591205836	2.16000075711654	1.43519492997653	0.311297540760612	1.37209738460195	2.403961438835	3.14916566168485	2.43461974748718	1.5716806140621	2.17508438961113	1.9239351052508	1.4130400856022
NA	Gab1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.912107200887738	3.62617968687227	16.2411521080392	5.25644054961389e-29	2.73366384271836e-27	55.4576860192673	UP	Rhythmic	8.93585515325631e-05	9.56861864424683e-06	24	14	0.148660277769558	0.295410691102107	2.07308691717109	3.06039596010796	3.10749215224296	3.33012111253944	3.09788213672214	3.21315642399406	2.86759930509424	3.17913560915039	3.10231646017874	3.29315520879794	3.52805691631145	3.51110254942043	3.12340507050583	3.24715459454408	3.63157624983792	3.17027473466382	3.56219136039945	3.56303045967842	3.15978531641257	3.61686358803444	3.48664564011762	3.19727955391468	2.88967001561144	2.91837225271006	3.49151061019444	3.20280008582642	2.99344378288733	3.04610780762845	2.4565260214029	3.10603597106256	3.08460819299126	2.78667975441509	2.66091843325213	3.37062464267748	2.84382352020337	3.36769629222027	3.17538050078952	3.63534724822385	3.60547216247274	3.49899935105868	3.86288580074614	3.70425159107645	3.17186036786476	3.58069410146902	3.59767977174785	3.55602215731593	2.81875523725129	2.76445603648603	3.00387193060382
NA	Ndrg1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.909810522828057	3.16843660618227	-11.0606119276418	1.07528827820626e-18	1.36533314272242e-17	31.7304177644285	DOWN	Rhythmic	3.04871001783259e-09	6.24836365197698e-11	24	4	0.876025527398717	1.03499017818964	12.7707188184604	5.20662464504728	5.50585017847708	5.04733987283291	4.45148086127876	4.85658250646872	5.26632830627408	4.96440453610314	4.92501156552163	4.77473409563226	4.32108777327258	4.1032022225574	3.81104710255447	3.02872618581521	2.78486912737161	3.47957917529575	3.65992558203267	3.39546499905255	3.6004700504195	3.58694446552963	3.06322991064334	4.16192960356371	3.91324293382408	4.01072913362321	3.80539413908902	5.21035560210413	4.61944543959964	5.21302171175465	4.55397814684559	5.526928302317	4.78374238393602	4.89045706378414	4.31500765768721	4.2478809862568	2.87464275049173	4.80956146277405	4.44014773706845	3.42800085136043	3.69631834966147	2.95105855801727	3.28878937918338	2.53216449317901	2.80610854362974	2.98601191954291	3.14716683585367	3.12411553831144	3.54643778082309	3.7008199470111	3.25980510891357
NA	Aox3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.908787102957995	8.65645047949801	-12.9025223224593	1.6616857529195e-22	3.63519918491332e-21	40.4963280856191	DOWN	Rhythmic	1.27049596085027e-05	9.93283543370564e-07	24	6	0.282483558424288	0.333045251082508	145.040968855203	7.27323844264155	7.54882443619493	7.79290404932389	7.43622926630814	7.82366537541919	7.58182687130604	8.14265994544489	7.81547788146227	7.90208470168534	7.79136066948524	7.6594571601074	7.47445231300081	7.87806932661041	7.41797060275329	7.58030945342113	7.2788605796432	7.64321999928908	6.95058682321688	7.79500410568789	7.14796962090927	7.19438828224285	7.22452992963175	7.28449993203927	7.3918685900142	7.70797809680875	7.69744149614488	7.51642317096253	7.39409169675619	7.68231207101672	7.37999214305622	8.07871971893053	7.70939645724892	7.49989540494993	7.66020049686005	7.61349937773135	8.18234213501898	7.15017046847853	7.77797287271153	7.26442313124428	7.25014611338978	7.22342061612494	7.02524016536458	7.00259402965341	7.1472362772325	7.01362966470413	6.96086068625402	7.13176412625974	6.72642035933931
