"gene_id"	"gene_name"	"gene_biotype"	"gene_seq_start"	"gene_seq_end"	"seq_name"	"seq_strand"	"seq_coord_system"	"description"	"gene_id_version"	"canonical_transcript"	"symbol"	"entrezid"	"diffExpressed_fac"	"Rhythmicity_fac"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"diffExpressed"	"Rhythmicity_lmrAMP"	"BH.Q"	"ADJ.P"	"PER"	"LAG"	"AMP"	"amp_lmr"	"amp_lmr_abs"	"Liver_WT_DD_CT0_A"	"Liver_WT_DD_CT0_B"	"Liver_WT_DD_CT0_C"	"Liver_WT_DD_CT0_D"	"Liver_WT_DD_CT4_A"	"Liver_WT_DD_CT4_B"	"Liver_WT_DD_CT4_C"	"Liver_WT_DD_CT4_D"	"Liver_WT_DD_CT8_A"	"Liver_WT_DD_CT8_B"	"Liver_WT_DD_CT8_C"	"Liver_WT_DD_CT8_D"	"Liver_WT_DD_CT12_A"	"Liver_WT_DD_CT12_B"	"Liver_WT_DD_CT12_C"	"Liver_WT_DD_CT12_D"	"Liver_WT_DD_CT16_A"	"Liver_WT_DD_CT16_B"	"Liver_WT_DD_CT16_C"	"Liver_WT_DD_CT16_D"	"Liver_WT_DD_CT20_A"	"Liver_WT_DD_CT20_B"	"Liver_WT_DD_CT20_C"	"Liver_WT_DD_CT20_D"	"Liver_WT_DD_CT24_A"	"Liver_WT_DD_CT24_B"	"Liver_WT_DD_CT24_C"	"Liver_WT_DD_CT24_D"	"Liver_WT_DD_CT28_A"	"Liver_WT_DD_CT28_B"	"Liver_WT_DD_CT28_C"	"Liver_WT_DD_CT28_D"	"Liver_WT_DD_CT32_A"	"Liver_WT_DD_CT32_B"	"Liver_WT_DD_CT32_C"	"Liver_WT_DD_CT32_D"	"Liver_WT_DD_CT36_A"	"Liver_WT_DD_CT36_B"	"Liver_WT_DD_CT36_C"	"Liver_WT_DD_CT36_D"	"Liver_WT_DD_CT40_A"	"Liver_WT_DD_CT40_B"	"Liver_WT_DD_CT40_C"	"Liver_WT_DD_CT40_D"	"Liver_WT_DD_CT44_A"	"Liver_WT_DD_CT44_B"	"Liver_WT_DD_CT44_C"	"Liver_WT_DD_CT44_D"
NA	Abcg2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Non-rhythmic	0.92469719052556	4.31622153877652	13.7218882857101	3.7325420504726e-24	9.76419509287788e-23	44.2905700542164	UP	Non-rhythmic	0.247752229429349	0.133646424280541	24	18	0.0138990285560029	0.153678352191274	1.61579896014104	2.56428452118342	2.48446866902275	2.1880310830599	2.96744495926732	3.076016742777	2.74971252734187	3.30857234084123	2.7632114582875	2.48624964764747	2.29755766317508	3.03385600939929	2.93019941874804	2.76936872202958	2.64844081387658	3.09563754730342	2.51082198320055	2.84431375487104	2.82591098791654	2.75768417095665	3.19503352065503	2.6868222123373	3.08797469542396	2.39798697108616	3.08179630885822	2.59888508035812	3.14149292732074	2.2692572427313	3.18441016848074	2.44326674066761	3.03690704997265	2.47855300741919	3.05500623831108	2.89484915905952	3.09019932257844	2.4879433045736	2.48595222600803	2.68914771212136	3.12191360920203	2.99350216304136	2.30417734048614	3.18829329725875	3.29954198808762	3.49933470499882	3.21966740213698	2.86079736014655	3.38854427956197	2.97198382232058	3.08657089093322
NA	Gstm3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Non-rhythmic	-0.923373974858347	6.32529591537849	-6.9868661047615	4.02437270042538e-10	1.75636567352736e-09	12.0940367699735	DOWN	Non-rhythmic	1	1	24	NA	0.0432284561736786	0.290836830364596	22.3704245480759	10.4212582348728	10.01678214049	9.87522831505061	9.61925181084062	10.0665182962867	10.5384606317166	9.50832406200816	10.2980553922699	10.3304244499927	9.67183775449917	9.56927476705465	9.74529684738904	10.3927429867912	11.0780532701847	10.4638371582274	10.3697931877062	9.88287655866858	10.802801160526	10.0695919246141	10.142110232102	10.4208682231073	10.8165888300656	10.0799538264718	10.4447098017414	10.134075191862	10.0659701078224	10.1545841249273	10.0033788377167	11.2440855702876	10.3697844911624	10.1764933061401	9.84938032999781	10.2250000190295	9.76677561328261	9.80688085094508	9.34987489276116	9.08885549832977	8.15474000848862	9.23627067788859	8.99197970353673	10.2814156756457	10.3562475699414	10.3743143009033	10.2547060703469	7.86213166564307	10.06959814645	10.054451205063	9.2291084333362
NA	Tspyl1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Non-rhythmic	0.923345242734202	2.37994707405405	9.4306876720485	3.03656687386464e-15	2.45326356274553e-14	23.8058025113617	UP	Non-rhythmic	1	1	24	NA	0	0.109360079968395	0.296494550888954	1.5895044295348	1.09072439063006	1.23781705698871	1.76202569619453	2.01719675439568	1.85629830428382	1.84577627112721	1.84354852125529	0.220546357366755	1.75868924217596	1.26314615912817	1.75714646213478	1.41475981187228	1.0854930680238	1.26795152028651	1.00104418903793	1.79213764946402	1.14120903279267	1.79281953719626	-0.0291253025734857	1.9389621792777	1.65976803681224	1.70707036140391	1.37737272105761	1.12558761689085	1.68864644098026	1.0924882805278	1.42184220129904	1.46781583707917	1.54700044094167	0.717265983421493	1.3120157885429	1.96157857053567	1.77178108053568	1.9394329637103	2.18351588622641	1.61255009754176	2.04078644694787	1.10849603195336	1.37520961276063	1.38319104151851	0.396764559613384	2.38503483981995	1.73185363009784	0.798898175512484	1.74360366322066	1.22053190130646	1.61669851865113
NA	Tmem126b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Non-rhythmic	0.923173933536104	2.70452992148294	11.0953535818712	9.08949863832301e-19	1.16262585675752e-17	31.8981881512886	UP	Non-rhythmic	0.00938200834802341	0.00243273261942991	24	14	0.0845346297912045	0.271018681461499	0.977693636362899	0.250725452485162	0.917192562098812	1.80015111756723	1.48130328543273	1.89481644234306	1.70996330336854	1.61569515943482	1.74296899215446	1.82951332330945	1.49045311205853	2.24528971628676	1.58880482575599	1.74717026029576	1.89548178130572	1.96378526357062	1.36785727335383	2.34727553497325	1.91491930057909	1.72823847091515	2.22108870305668	1.9449421094972	2.22840035809273	1.82744868770922	1.53111185583366	1.88848854703199	0.8694530439622	1.2305715938917	1.64326544360773	1.51156276096783	2.27353907797715	1.99017726910967	1.89520969499287	2.0583255843702	2.66978418404839	2.07358991385421	1.89528423546064	2.51916713612145	2.59499790032992	2.27546740336418	2.0295427971171	1.46691133128479	0.815193084164903	2.17706693146825	2.1350925429433	1.18717620866595	1.59395886720623	2.15363714235141	1.72079392877509
NA	Hpn	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Non-rhythmic	-0.921009981689321	8.38930866151492	-22.8628176129057	3.93284822660611e-40	1.10183183380884e-37	81.0296693067975	DOWN	Non-rhythmic	0.00445873058346586	0.000990829018547969	24	12	0.0799039527099074	0.164567456075382	56.691015319637	8.48743818116927	8.55178711076318	8.56739687939379	8.74747588073533	8.54303396712925	8.7219278595067	8.68553441286183	8.78313036871402	8.74570358003672	8.96776811958275	8.81836115288103	8.78232317211731	8.6823573082299	8.94739150117925	8.75916955998591	8.86903862546817	8.7985356664714	8.7973018092067	8.75298020025042	8.7599292391796	8.85971027274161	8.53482753442388	8.50815100272	8.50857854928754	8.79795496314545	8.77690976173611	8.42406851628609	8.63506458412497	8.82473290304187	8.60466605270149	8.6042115517378	8.73421950386959	8.69770036962028	8.69630004236657	8.88743792571887	8.66446125870715	8.98436056096802	8.87545756312379	8.78397561874596	8.59844963636503	8.61460949250199	8.6575602102934	8.72546311406368	8.54442808505611	8.61399559886613	8.69297443039164	8.6901209176189	8.47617189487549
NA	Swsap1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Non-rhythmic	0.919946234833306	2.79683198598258	10.8629201386697	2.80194977051263e-18	3.35654258715892e-17	30.7744149255204	UP	Non-rhythmic	1	0.820148292759009	24	18	0.0849679913206269	0.0926641207048764	0.341591610529353	1.9035087808287	2.3194786511651	3.01128706877047	2.68887335780842	2.41212271112269	2.70264898247652	3.00739606111774	2.26771201875056	2.59767781203475	2.63720252929647	2.79020654724269	2.71722316919267	3.22775470233378	2.78207272455669	1.54397181072657	3.09666243987218	2.7573654149897	2.55648608667597	3.46224344034911	1.71771382915839	2.71189530476359	3.15124102841742	2.70210455806305	3.17018572341775	2.95552627860099	2.72698732617567	2.70276373438883	3.07797507464606	2.70544777125141	2.55060664536248	3.15018612832348	1.72421424799846	2.44321782710802	2.6490562473325	2.08659283103748	2.17129361943487	2.49053440540009	2.2480912145975	2.80235839528016	3.03219457504721	3.00530191969953	2.78292966900901	3.12715238981077	2.79637500666283	2.11504990555614	2.35231770773256	2.52775605473323	2.35665527192598
NA	Spint2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Non-rhythmic	-0.9187470982115	6.13445663918669	-17.8234515186764	7.09482860307794e-32	6.1008501403695e-30	62.0612007056602	DOWN	Non-rhythmic	1	1	24	NA	0.02295213482161	0.0094740771076898	0.628510990553536	5.81002041955072	5.78393554117883	5.8143838990064	6.08383231163151	5.82041238245212	5.52680273453872	5.75038133196934	5.92336022647253	5.8294519150156	5.96919560739247	5.65624195062448	5.74376845179876	6.06881611199055	5.9445918503352	6.10554883503573	5.82982919103859	5.86586791019705	5.92309142177304	5.4224830187201	5.98061865062825	5.70906113697143	5.43073454934894	5.49142757366107	5.84544246954081	5.9782407909711	5.90544358984715	5.690596502392	5.5777009816334	5.89998573144722	5.72008263358816	5.92180895685289	5.87106508930219	5.97824435431295	5.9696499709046	5.46553336904525	5.84836301917387	5.95894729948571	5.90188408741921	5.36563239806769	5.57601867617326	5.92133899026393	5.91085551743736	5.71282004993693	5.58070248014193	6.04609520317578	5.80898073827873	6.19628402353924	5.82258164077935
NA	Nnmt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.918272667939126	7.43102754671618	-5.49921687753126	3.28091628494709e-07	9.92848708528413e-07	5.497585410173	DOWN	Rhythmic	6.32156015112809e-07	3.19535395088685e-08	24	18	0.539602494761078	0.666710663001996	135.912185426432	8.03714954912085	8.75114343100536	9.24591422166779	8.85565180830725	7.98030352755031	8.41877099895485	8.43715794851867	8.59315000892289	8.4469877466518	8.7534113945396	8.42082511658232	8.35689276256934	9.36284282378397	9.34258097474958	8.82441956130159	8.82524502213518	9.58387044844277	8.5276814911346	9.40381283849319	10.1756039025849	10.0472800951122	8.77828972061705	9.69867234730014	9.2045875245352	8.30249774839105	8.25981726832862	8.70633276452907	8.22298575528095	7.48198787619808	7.98017240101778	7.8326145079083	8.15038992587684	7.64522440132287	8.55491472308499	7.69919303086836	9.19547848464467	9.12559882184143	9.61182081011605	8.95909141932797	8.25403505729239	9.55100099653217	9.42382441156564	9.46206934660216	9.08225109670451	8.77519703878831	9.08595045574603	8.61899470993841	9.76596978549272
NA	Slc16a5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.917836329996081	4.25588872778135	8.37367630389082	5.28524107769357e-13	3.30708348413319e-12	18.6722217992963	UP	Rhythmic	5.69762123346946e-06	3.91649956981148e-07	24	16	0.67214752249108	0.81129943813312	10.8097633432339	4.47861802746518	5.96452165879148	6.07406627511523	6.69158696406897	4.33331306697707	3.9654615507425	4.99982468728717	5.68593098914014	5.37756092121548	5.69754063852046	5.44340042821461	6.50631597805934	6.29514345804932	6.65158190396509	6.26644871542983	6.2378378355782	7.07341019303093	5.91625532355733	6.78984298963753	7.01854739358118	6.6364911313625	6.18897075982819	7.49396705868188	5.15958217454411	5.3006409179479	6.39301168541082	6.08431460334078	5.026464616282	5.58104077158985	5.07512978712909	5.91568925440926	6.21440760059114	5.28838929109314	5.88203338326659	6.30916595470652	6.55356808632507	6.71309383711894	7.58155761706667	6.75317300905352	6.99297844883788	7.3488424319298	6.77809704014937	6.58394208550324	6.45703464437108	6.36147005291963	6.73626403452601	7.14639889570844	6.98680010908523
NA	Ubxn1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.917803065610358	8.13633707523174	-27.9172772073352	3.11451416444033e-47	2.4590505016513e-44	97.2823914200121	DOWN	Rhythmic	8.16145395679467e-13	2.91312691606949e-15	24	6	0.48223165832128	0.448661329532733	142.159755463038	9.02404175257199	9.02780804874012	8.83584767107203	8.83063337638935	9.10354542667129	9.5072409928033	9.15362668720509	9.21270696993508	9.34971020689848	9.3104715561736	9.10160957374903	8.77983159906915	8.64272449005256	8.54148512102689	8.6658221431397	8.74334484994755	8.24274387475122	8.20475811330812	8.12765922212033	8.27203457233141	8.3157893409861	8.71778697383938	8.21327051611748	8.61228745729446	8.86757847710403	8.85651848753779	8.92624630879735	8.79089636713752	9.24082133059018	8.97075929033755	8.99246405716011	8.79671748353944	8.95356222080139	8.92480422506602	8.90436761041786	9.07542322583543	8.78649110280698	8.77051543881487	8.61470126650419	8.61748181196852	8.24861948584331	8.08864047406117	8.2920619125705	8.37623897045497	8.57836110744801	8.56861349847825	8.48843329552683	8.23022796289558
NA	Arf5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Non-rhythmic	-0.917150365899049	7.55533615336958	-19.8132844305692	2.72445910747749e-35	3.81643989491e-33	69.9153193767975	DOWN	Non-rhythmic	0.2202638541424	0.115521226899094	24	0	0.0606022953066469	0.114801501602084	21.3198903569042	7.7161024959386	8.05191641008471	7.86225742591748	8.30842404895573	7.89171337727668	7.76136011681454	7.69683255510712	7.82339619798087	7.76053573992326	7.43897185138133	7.36499847462355	7.63640629481078	7.60450142177495	7.86126460870773	7.91752951723673	7.81287133371317	8.05872554817504	7.81540083104506	7.57096124501623	7.92553720307224	7.86224419104205	7.88691462391703	8.0039470615136	7.61718175171885	7.80327994482992	7.94287402655223	7.82652834346842	7.67289559198517	7.91887733882765	7.74364582665361	8.00812888962611	7.88765489483689	7.53093828717483	7.62523667588469	7.43190727107154	8.02502618941427	7.7827726193203	7.66328641559114	7.57663157739938	7.62605686764208	7.63578720456874	7.48782274563299	7.67682227230115	7.52137801701328	7.75283900432786	7.56119512176269	7.93975035997562	7.88618364012072
NA	Ccl4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Non-rhythmic	-0.91692450691476	1.0502126819949	-5.86135540362502	6.79567638554252e-08	2.26479084452943e-07	7.04023735874036	DOWN	Non-rhythmic	0.901255355456646	0.662684709262653	24	12	0.150320708098857	0.213654604405485	0.391264026951887	0.543933049954917	1.42041484734196	1.87517827391513	1.13894604714557	-0.46261102583549	0.156184450783815	0.274979288694945	0.581149723763396	1.25924340869002	2.21255471367434	1.40459937419704	1.39998492853283	2.44315338988676	2.08424827262508	1.40493329528896	1.50243258607562	1.36447322579409	1.49272362230992	0.12959471929267	0.997516753388107	1.89615628996346	1.67746673756442	0.130969113102691	1.28013803821099	2.19156260270808	2.21688350973903	1.03416766858865	1.84627171256488	2.1076296893775	0.966037726181489	1.81396215043619	2.28320127940983	1.97847784882248	1.50026979890166	1.02635084947988	1.20388181784621	2.4204245364705	2.38765078500404	2.57512146433509	2.32094456358466	0.926879967463877	-0.447572393833849	1.15298675872065	1.15790469527035	2.85337263918109	1.0785609866939	2.26399244622883	1.60055120875324
NA	Cast	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Non-rhythmic	0.916839782142343	4.55138742604651	16.0100858602709	1.41685033299698e-28	6.95217239665467e-27	54.4665283837839	UP	Non-rhythmic	0.258262126581254	0.140207936307497	24	8	0	0.155089073989824	1.9469093013025	3.74576498311056	4.28190509980255	3.56191063052042	4.14023438299142	3.97645155883647	4.27225311709536	3.9047379727775	4.18413865926581	4.0623451443076	4.4799095639374	3.90809646678435	3.94020665964516	4.47105773038004	3.8538209172414	3.62736310891763	3.9113056036864	4.04716779664691	3.92835563981488	4.03789357014949	4.1979421187828	3.63615847148907	4.02635749091851	3.11673891382578	3.92121083183107	3.8416199321253	3.9984944202972	3.80255994575139	3.85308928524852	4.2936818553598	4.23329505716816	3.91541039784201	3.89667126512071	4.01809507856029	4.19467158354869	3.90485101585309	4.03798680101212	4.23533315689583	4.00296967400272	3.76101412602963	3.97920768394824	4.3634909152063	3.89738196419613	3.03699129463251	3.04355822582514	3.93035421300914	3.89673449658431	3.9838752251569	3.84808618775974
NA	Xrcc4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Non-rhythmic	0.916610043512374	2.37600364225429	10.79383137908	3.91794618770376e-18	4.63588046869307e-17	30.4398111093789	UP	Non-rhythmic	1	1	24	NA	0.0622246077298197	0.0649814942116473	0.172681523777855	2.70539742128191	2.36817130695653	1.5775874329144	2.38174435753646	1.87426699091599	1.56315085089356	2.22509943486223	2.41544342408966	2.40987061374972	2.29555680169524	2.29544590013693	2.18683080853398	2.4669539577411	1.94411060661835	2.14603614583357	1.29083934865585	3.15861672137189	2.47194906029133	1.7662495733528	1.38865360443775	1.57885725776404	1.79755394454698	1.59934922585661	2.03371728762895	2.20394903319594	1.6455500995753	1.93367648641912	2.02512021312985	1.45747579141267	2.00413626864579	2.29265205493322	2.3845596735685	2.30486986369053	2.05506959902311	1.06603682480363	2.05272639023279	1.76337925831252	2.03224725250635	0.898312292980011	1.97468133951059	2.32120894293883	2.59767844724814	1.94957698078989	1.58341194398734	1.78882480452193	2.16295673745976	2.04894712934299	1.36117574617544
NA	Dyrk1b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.915893308427418	2.85208276240595	-10.0964888374952	1.17013763422821e-16	1.14702543490654e-15	27.0511527378694	DOWN	Rhythmic	1.41350300290539e-08	3.69447532135319e-10	24	6	0.582955924327567	0.736979770447277	6.68416353927059	2.78448256168073	2.98792244864568	2.91812353816383	3.35264017357955	3.97231303654817	3.65068713771367	4.01402764367164	3.63830386653917	3.4625303663865	3.55940071094145	3.43390179759811	3.62325965377313	3.77087971174594	3.18493158950505	3.48713411766459	3.15213862918119	2.6791529615955	2.3368624768506	2.28531168686354	3.17330460075974	2.30235687547416	2.2162283484037	2.53875440427132	2.50963586731475	3.19658730681747	3.53996550920458	2.84610741808869	2.52085169151634	3.40083949388758	4.01759071371484	3.46272152870801	3.73054280142778	3.6796357223251	3.45290808917169	3.29945734555083	3.44864875217612	3.41083061782468	3.63451511330878	3.14418856997971	2.58385851224809	3.11382192633037	2.45180883668777	1.58517802583761	0.620836760376241	2.40101911206939	2.723355168158	2.57256190265993	2.1435527189298
NA	Tnrc18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Non-rhythmic	-0.915700384026664	4.40865147818374	-14.799250345158	2.85596124034671e-26	1.00829363302484e-24	49.1620246314329	DOWN	Non-rhythmic	0.0511208228202721	0.0190121194829567	24	2	0.0639810956394063	0.143514918775633	2.99894471087566	5.16294032454575	4.93183352517139	5.0231728236875	4.92165994099927	5.16228989449962	4.94408587994349	4.72503028385707	4.31001397172269	4.94403154465193	4.85808839752027	4.56546294523639	4.5595917443684	4.73882545218286	4.64952089052595	4.5071935834016	4.33431591634826	4.71334643862325	5.00115902311403	4.53162463925065	4.91826405144993	4.72831997848087	4.102348747543	4.56694116447959	4.26841457480635	4.67354493560825	5.00502897353446	4.87803511207173	4.56591937429076	4.68337391744249	4.81728609434312	4.67544420948761	4.83191230577973	4.75404934363685	4.61393244231838	4.40581141800261	4.6926730551774	4.66222370187185	4.56674217336537	4.56147103495282	4.31154655471956	4.61034761529165	4.44326909979337	4.58737846588131	4.76739371966518	4.83194454125798	4.45562624600903	4.80221823008954	4.69222924453574
NA	C9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Non-rhythmic	-0.914737638618505	7.00905586881069	-10.3517683300951	3.36655997503775e-17	3.58755501634391e-16	28.293670700955	DOWN	Non-rhythmic	1	0.792088040786601	24	4	0.0774414279808304	0.139988624978589	17.0698940522472	5.18040033687943	5.53120267108482	5.99489376714288	5.18873789484118	5.62835088025889	5.75518599209541	5.8773290927192	5.67646887830482	5.81984065244765	5.75248037064123	4.99042686488651	5.33749871877471	5.86094864230214	5.665399471662	5.51883216251886	5.42131590967702	5.52387378077058	4.59600171077143	5.19394819799388	5.12199098228073	5.60932056855221	4.54984703560158	5.54000821794764	5.60809549094873	4.41891355069163	5.21806201873773	5.37860619959859	5.31577315946962	4.64342184502908	4.98923949979442	5.03364114141508	5.32485206706505	5.36042731082959	5.08011928196824	4.07904199566599	5.73433575185052	4.98732719820895	5.13326083117392	4.9913814537446	5.28025158391523	4.70011968775061	5.23279786249564	5.10957665782084	5.25715512715308	4.87310922406453	5.29359863645092	5.24584372779645	5.35853146249033
NA	Rasl11b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.913278202799055	2.25101556680067	8.09669689771789	2.02343382848046e-12	1.17391601872764e-11	17.338717179838	UP	Rhythmic	0.0200097031891192	0.0060271023077416	24	0	0.240292467651833	0.487053778775024	1.40330417958864	1.67805437731185	3.67002704306051	2.78014472749393	2.35255665415258	2.45663918966356	3.13313538587737	1.80810590031639	2.68796820691404	2.57930156725793	2.34814334022472	2.44764662378848	1.37928500434228	1.45494335334544	0.858727221823445	1.94484635662824	2.03946329901928	2.83035161199552	3.39647126030331	2.5764931239961	2.86946550493118	2.25270920379971	2.83594808446995	3.05459236779264	2.98968867502448	3.19371291781549	3.29074120895952	3.11881871825459	3.00112966294382	2.32171060972117	0.963201816233836	1.99541764772327	2.51893922660832	1.93282685258916	1.78400672780019	1.81793468545456	2.16038012891432	1.38403591205836	2.16000075711654	1.43519492997653	0.311297540760612	1.37209738460195	2.403961438835	3.14916566168485	2.43461974748718	1.5716806140621	2.17508438961113	1.9239351052508	1.4130400856022
NA	Hexb	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Non-rhythmic	0.913270084248525	3.47954704725368	9.67548231018807	9.16580056241743e-16	7.8578339305867e-15	24.9992397973372	UP	Non-rhythmic	1	1	24	NA	0	0.134760202139402	0.768776315604925	3.23983435546938	3.73882379557857	4.02308205102175	3.91428272916872	3.7229646539415	4.14752165926824	3.24136045990412	4.64322790999093	3.13434511331963	4.27033663761402	3.71534482293295	4.22384521798986	3.47861310765608	4.37102740385923	3.79911502692506	4.3055026416919	3.57353446904276	3.05506672919082	3.6422360693441	4.10633381491154	3.79928423564566	3.55414976336465	3.92558056717108	3.77071564931745	4.22277045908172	3.35834503626008	3.40184323412488	3.40235924222619	3.11990997798528	2.65641475265883	3.55950197659214	4.45990810074916	3.83515106218616	3.17026423407826	3.64692425676138	3.61448629073323	2.36112239600554	3.86840401937702	3.61760274010618	3.77240893655294	3.78698951559931	4.20896244469087	4.26157790828419	4.21660623304584	3.24059048149877	3.89614058045343	4.3238056913484	4.3655521721766
NA	Gab1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.912107200887738	3.62617968687227	16.2411521080392	5.25644054961389e-29	2.73366384271836e-27	55.4576860192673	UP	Rhythmic	8.93585515325631e-05	9.56861864424683e-06	24	14	0.148660277769558	0.295410691102107	2.07308691717109	3.06039596010796	3.10749215224296	3.33012111253944	3.09788213672214	3.21315642399406	2.86759930509424	3.17913560915039	3.10231646017874	3.29315520879794	3.52805691631145	3.51110254942043	3.12340507050583	3.24715459454408	3.63157624983792	3.17027473466382	3.56219136039945	3.56303045967842	3.15978531641257	3.61686358803444	3.48664564011762	3.19727955391468	2.88967001561144	2.91837225271006	3.49151061019444	3.20280008582642	2.99344378288733	3.04610780762845	2.4565260214029	3.10603597106256	3.08460819299126	2.78667975441509	2.66091843325213	3.37062464267748	2.84382352020337	3.36769629222027	3.17538050078952	3.63534724822385	3.60547216247274	3.49899935105868	3.86288580074614	3.70425159107645	3.17186036786476	3.58069410146902	3.59767977174785	3.55602215731593	2.81875523725129	2.76445603648603	3.00387193060382
NA	Man1a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Non-rhythmic	-0.911901967641116	3.83634814624195	-13.365669785163	1.92633536303307e-23	4.72605158981419e-22	42.6500790069856	DOWN	Non-rhythmic	0.179182458727476	0.0900141701126053	24	20	0.176320238618165	0.210210919285042	2.99491675566656	3.62723536767657	3.94265890943903	3.88442661894886	3.86161023886508	3.82329088828636	3.14650498464245	4.01534555527826	4.27905496418927	3.54819388402548	3.88493159947573	3.98282314698865	3.75494514785373	3.69343113094053	3.54764095119588	4.19345695148267	2.98638408072197	4.12308313092963	4.27531496385566	4.18407026761409	4.39814090194865	4.70258661995635	4.34906047733181	3.96909542232099	3.6906657182686	3.97433346753435	4.07555432146132	4.33390384323829	4.03147354856333	4.05414650526062	3.61242859798901	4.32121108823111	3.65042004242181	3.64617904385521	4.03386943319707	3.45408994011411	4.2926372306959	3.86246567722434	4.30256771661575	3.75884701067288	3.82043811099777	4.02999169768682	3.799022235048	4.34395034709408	4.25374346657682	3.73238972914572	4.48877487454939	3.73167556582367	4.22175908245602
NA	Ndrg1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.909810522828057	3.16843660618227	-11.0606119276418	1.07528827820626e-18	1.36533314272242e-17	31.7304177644285	DOWN	Rhythmic	3.04871001783259e-09	6.24836365197698e-11	24	4	0.876025527398717	1.03499017818964	12.7707188184604	5.20662464504728	5.50585017847708	5.04733987283291	4.45148086127876	4.85658250646872	5.26632830627408	4.96440453610314	4.92501156552163	4.77473409563226	4.32108777327258	4.1032022225574	3.81104710255447	3.02872618581521	2.78486912737161	3.47957917529575	3.65992558203267	3.39546499905255	3.6004700504195	3.58694446552963	3.06322991064334	4.16192960356371	3.91324293382408	4.01072913362321	3.80539413908902	5.21035560210413	4.61944543959964	5.21302171175465	4.55397814684559	5.526928302317	4.78374238393602	4.89045706378414	4.31500765768721	4.2478809862568	2.87464275049173	4.80956146277405	4.44014773706845	3.42800085136043	3.69631834966147	2.95105855801727	3.28878937918338	2.53216449317901	2.80610854362974	2.98601191954291	3.14716683585367	3.12411553831144	3.54643778082309	3.7008199470111	3.25980510891357
NA	Pip4k2b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Non-rhythmic	-0.909298831613639	4.4688768981668	-16.5262617758302	1.5609935612108e-29	8.74659940588117e-28	56.6712472906225	DOWN	Non-rhythmic	0.128343160961095	0.059346705172108	24	0	0.0979216108679182	0.110089139460918	2.38531984059132	4.50659358539668	4.45428450928104	4.82314967916272	4.73911122682646	4.39599588473381	4.64184197536134	4.48033490769611	4.27499781871738	4.28961413527684	4.69229805289636	4.04680588021305	4.29965497267512	4.1859751469803	4.37827957010058	4.35734306992393	4.60197461321263	4.56560662871136	4.40014146210451	4.20058126980675	4.34977199902863	4.52431062189765	3.95806865547944	4.5826979976274	4.26834659152743	4.65655361891029	4.57056934432728	4.52566473366168	4.57524552785519	4.09401985706725	4.26597947181975	4.44337363429423	4.47265531484803	4.25163001136484	3.99548090546921	4.16932191654112	4.2410661538616	4.57190809776906	4.27946668461461	4.49925052848508	4.24959733301345	4.43218081832372	4.403251651115	4.0139915036075	4.20438380705703	4.23690479895783	4.36907092044782	4.62296314297145	4.188885155883
