Probe	BH.Q	ADJ.P	PER	LAG	AMP	GSM4037539	GSM4037545	GSM4037540	GSM4037546	GSM4037541	GSM4037547	GSM4037542	GSM4037548	GSM4037543	GSM4037549	GSM4037544	GSM4037550
ENSMUSG00000104699	0.0782077872233313	0.00851691518358185	24	11	0.61453775770922	-2.47308859258446	-2.89602066519829	-2.18447956832042	-1.76234685834304	-1.08872599806389	-1.60400096104173	-1.9085618179312	-1.40476433880247	-1.71984126395928	-2.11300084950505	-2.53178973866104	-2.54475281705428
ENSMUSG00000039713	0.0782077872233313	0.00851691518358185	24	9	0.611645988584019	2.74395048033812	2.65745522361164	2.9991353576764	2.83031599334248	3.80142204768092	3.51399305026313	3.21616227460272	3.2231022515045	2.21948437990057	2.32723114991752	2.22111113839896	2.71811093745713
ENSMUSG00000038375	0.0782077872233313	0.00851691518358185	24	17	0.610596435435711	8.34185070823346	8.03998947659077	7.82010488601988	7.73868626237924	7.85485607149668	7.66663901098728	8.35258067952372	8.71836983162653	8.72500851256588	8.75842235256479	8.24482278814325	8.32595334320664
ENSMUSG00000035239	0.0782077872233313	0.00851691518358185	24	22	0.609374659981698	1.81696738127255	2.59230686079302	2.05542994934012	2.13588322302556	0.873080128021659	0.792029650616084	1.1512326066325	1.34483056798331	1.90595483844707	1.55904883952057	2.7240980400476	2.20661647669592
ENSMUSG00000069170	0.0782077872233313	0.00851691518358185	24	12	0.6077263872184	1.04005829092347	0.114193074673714	0.376915416038985	0.631677604123677	1.8458526976685	1.12782364567713	1.39981353103271	2.03317532260799	0.645392781392203	1.23637031505525	0.336492886820447	0.567968568694588
ENSMUSG00000035910	0.0782077872233313	0.00851691518358185	24	3	0.607290859309319	2.14803408804998	2.07893104538812	2.28746075925403	1.95187917265906	1.85162053333056	1.14174623873398	0.344896405199868	1.2546435971786	0.965207240076544	1.16654176996449	1.61379520916487	1.75103833517371
ENSMUSG00000109587	0.0782077872233313	0.00851691518358185	24	14	0.604851498199818	-0.914277606796316	-1.11983081474533	-1.06076083623555	-1.14195048136515	-1.08994400547603	-0.315876244543734	1.13519082224359	1.15109939165705	0.179941936295421	0.502917965072881	-0.410924852208696	-1.01099569769483
ENSMUSG00000037411	0.0782077872233313	0.00851691518358185	24	10	0.603348537540855	-0.791206251664873	-1.76435520777893	-1.27966538848988	-0.927510731175692	0.204482352711385	1.02943406152595	-0.469779956221611	0.20312720206586	-0.623336224279692	-0.939068102379065	-1.68668606752062	-1.32304364084986
ENSMUSG00000113986	0.0782077872233313	0.00851691518358185	24	5	0.589398365144449	2.21860054333599	1.41810575389376	2.22888811472152	1.89513140642101	1.9359807093516	1.95742520507814	1.35274002980827	1.12389004345033	-0.306523491654642	0.0856356441926389	0.921459217257173	1.68033569111617
ENSMUSG00000021884	0.0782077872233313	0.00851691518358185	24	0	0.581306351817037	3.87683024027247	4.24484810924545	3.22189117242465	3.62523415124809	3.05473891363919	3.30921466077488	2.52371908531255	2.45572518090485	3.92139360650152	3.08276853238985	4.28838305364042	4.08988189271755
ENSMUSG00000022353	0.0782077872233313	0.00851691518358185	24	15	0.571149254276376	6.69111488324405	7.32329736330214	7.04260944246321	7.15091892485349	7.87875719353276	8.01018684750476	8.17750311362622	8.04283782802705	8.18087849763011	8.30511937956289	7.72175150897768	7.13824297275617
ENSMUSG00000037860	0.0782077872233313	0.00851691518358185	24	4	0.571003288639724	1.5840636395481	1.46355286450457	1.50114256366942	1.45432472257368	1.64109562211473	1.02975443622593	0.674869616103996	0.946338689609083	0.602404877554994	0.599476029346578	0.870845614641786	0.979647065629578
ENSMUSG00000039264	0.0782077872233313	0.00851691518358185	24	4	0.568479580717253	2.33999947202604	2.16149523400073	2.38912738115597	1.74942809934511	2.22180830143283	1.82992390310594	1.26527641727097	1.69203755567577	0.66299918553373	0.902424806079758	1.63179806430272	1.86631704750569
ENSMUSG00000078866	0.0782077872233313	0.00851691518358185	24	16	0.563531209425334	4.83729968116392	5.39392682152706	4.042503908355	4.31732794718413	4.9829610972284	5.50120674885372	5.62410957542851	5.9025291070694	6.02980809597793	5.77991457641822	5.38531135171119	4.4962797966739
ENSMUSG00000031722	0.0782077872233313	0.00851691518358185	24	20	0.558220871998632	11.0190363771711	11.8342543101783	10.9267663882864	10.9336732968977	10.6574485090272	11.2598191457047	11.492532754512	10.9555263800026	11.6559576022728	11.4188240591758	12.1183689572285	12.203168546262
ENSMUSG00000020262	0.0782077872233313	0.00851691518358185	24	14	0.54866336931227	4.26343252563965	4.09273329970367	3.90579124773007	4.01472491955254	4.76179242616323	4.8686604777624	5.37864603826218	5.17365260072949	4.80915967329192	4.80354072331867	4.02076715274066	4.33376749821097
ENSMUSG00000042035	0.0782077872233313	0.00851691518358185	24	2	0.537127897481149	0.612251510576454	-0.0979797565739253	0.35584804104028	0.0452825022625303	0.0852477698576614	-0.106427114734135	-0.715844275663451	-0.791118026062489	-0.70184114753421	-0.436236591852572	-0.0680740589986423	0.323376965494214
ENSMUSG00000048481	0.0782077872233313	0.00851691518358185	24	18	0.534664935960974	0.371190466478274	0.745823409853518	-0.33893049977708	-0.131468360639242	0.0945484537174588	-0.466866915689289	0.53664044497462	0.45973753925185	1.2048807340083	1.37354245947791	0.278818702654858	0.850678857478811
ENSMUSG00000023243	0.0782077872233313	0.00851691518358185	24	13	0.532946901785659	4.96280514362042	4.51178118869899	4.91394710915895	4.81844556053598	5.414089038333	5.49049240388029	6.75542842109314	6.9806108998339	5.56303421028271	5.72821193388945	4.80933347375271	4.70641677472032
ENSMUSG00000051435	0.0782077872233313	0.00851691518358185	24	15	0.530864579985478	-0.179007825965702	0.414801071431648	0.610212165333065	0.0558215061177508	1.03462948104343	0.901450966840173	1.38469443590945	1.65506619313719	1.45518598459958	1.24672336450726	1.0862322708212	1.44816887621857
ENSMUSG00000025422	0.0782077872233313	0.00851691518358185	24	16	0.528911896164079	1.87315659935794	1.65933731273746	1.92927640809945	1.8171935063017	2.11075346696635	1.3643934011851	2.22269441392543	2.75766091534757	3.00695931408576	2.76989271609049	2.11377172892852	2.60657496416906
ENSMUSG00000102091	0.0782077872233313	0.00851691518358185	24	21	0.527789223291867	1.28594848703264	2.29435351298734	1.50507952137209	0.924171444406821	0.74548161420341	0.727965780015726	1.12947916697905	1.06791382801617	1.77973905550772	1.62174002444514	1.86827227225999	1.75769563055073
ENSMUSG00000078247	0.0782077872233313	0.00851691518358185	24	4	0.524305808567766	0.0792126774476724	-0.633576752851272	-0.139805093745818	-0.0611728114525184	-0.288509850410961	-0.381471667494823	-1.08345461164318	-0.881285479053344	-0.881376550294721	-1.22389710907813	-0.801734425629244	-0.200696792346024
ENSMUSG00000021260	0.0782077872233313	0.00851691518358185	24	13	0.523439916189844	-1.20884478444017	-0.752685085168395	-0.810253203737616	-0.686253813319898	0.0191176974077838	-0.142664320238999	0.223377425127458	0.117031511853877	-0.257182571342779	0.0225977158495782	0.00103751672873895	-0.923331327944024
ENSMUSG00000051817	0.0782077872233313	0.00851691518358185	24	16	0.523073023599108	2.50740970475922	2.30969762105424	2.29055198020549	2.1879366503357	2.90857243056234	3.28029682263114	3.10588521988103	3.04983387952589	3.32077070211818	3.57034433997756	2.40050299964282	2.31134855128154
ENSMUSG00000063458	0.0782077872233313	0.00851691518358185	24	0	0.51699287517122	-0.0671574751452659	-0.0817974811556397	-0.822068980137354	-1.24175267590363	-1.50572363834086	-1.51334090981359	-1.92804559436283	-1.16422146011698	-1.55275011054107	-1.10765488706448	-0.77458530262346	-1.05495418229219
ENSMUSG00000046826	0.0782077872233313	0.00851691518358185	24	20	0.507148042200189	1.37935095815103	2.16766448395075	1.45044884454028	1.77666863201786	1.45681495177269	1.26591628664828	1.66058073099668	1.76565633199926	2.37586413850399	2.25931580429858	3.12681832496494	2.41847237998224
ENSMUSG00000037797	0.0782077872233313	0.00851691518358185	24	2	0.504408218470944	7.35027514221485	7.35736153005955	7.43369261952845	7.26766066127382	6.98488180854308	6.97245767518685	6.66613002637544	6.38578415659454	6.43375235292427	6.48587019364643	7.00941392019726	7.44250522295599
ENSMUSG00000078864	0.0782077872233313	0.00851691518358185	24	20	0.500212510406865	-1.9634845261415	-1.04400376923058	-1.10801426884943	-1.13902849510434	-1.4906123440018	-2.29812226081659	-1.38760016301259	-0.690490808966323	-0.0204746653827991	-0.680192846726508	-0.0164605834695336	0.204064482963974
ENSMUSG00000030742	0.0782077872233313	0.00851691518358185	24	4	0.496536285697802	0.0361415029089756	-0.625760248532423	-0.256371118071469	-0.257306989032936	-0.412395944717246	-0.844892134113547	-1.60326656049223	-1.03426972272083	-1.50586340313679	-1.03457361058686	-0.645759156712728	-1.11460429416144
ENSMUSG00000050271	0.0782077872233313	0.00851691518358185	24	1	0.488591675804375	0.641856326617853	1.18773220244029	1.03821366941788	0.45194056274629	0.430325352354855	-0.155216138780035	-0.430198452970887	0.0875835358832386	0.155240413253366	0.103709404832761	0.839542203593209	0.726898717852402
ENSMUSG00000025194	0.0782077872233313	0.00851691518358185	24	10	0.482701935056041	9.30238060256427	8.90797688946168	9.34542857196548	9.3676051346078	9.69054357034862	9.96719554616996	10.3006786131841	10.075913845445	9.23309387733367	9.00789994720863	8.80305654459951	9.16386532406748
ENSMUSG00000090175	0.0782077872233313	0.00851691518358185	24	20	0.473665733474812	5.2039198560044	5.13049083879493	5.00955803694527	5.40415607439871	4.82845145069638	5.11379860109665	5.41809313623269	5.38906506795469	6.06216408801227	5.86551750829046	6.24621185344203	6.06486635383338
ENSMUSG00000035878	0.0782077872233313	0.00851691518358185	24	10	0.472225597341171	6.35201628438945	5.59951254958415	6.29630624327702	6.16000895037908	7.07701941145504	6.74065980074055	6.32399298874097	6.39209088050103	5.70060804565836	5.72426303624141	5.18065981916365	6.11507278746751
ENSMUSG00000026082	0.0782077872233313	0.00851691518358185	24	12	0.471989960137437	3.45175298515811	3.00735944714271	2.82956523144632	3.26254981661975	3.71353327846784	3.92747350302187	4.19706730478531	3.9141257838629	3.61076236108485	3.63580715819187	3.11647743023981	3.2466311809326
ENSMUSG00000048279	0.0782077872233313	0.00851691518358185	24	16	0.469608212097249	2.17105780105674	2.50869367028413	1.7856491060876	1.91140584281981	3.10860625749224	2.71271699088206	2.97109591440686	2.91444104930904	3.68920930099414	3.46242277792795	2.24833592910082	2.38146949902194
ENSMUSG00000036083	0.0782077872233313	0.00851691518358185	24	21	0.467609464191941	6.58296787522197	6.44346595430015	6.56190024934307	6.55305699742352	6.30305085973107	6.15060674088126	5.99602476693934	6.39111439504423	7.0806350585966	7.05502306892924	7.1312610299619	7.14226753699794
ENSMUSG00000022179	0.0782077872233313	0.00851691518358185	24	18	0.46399233858291	1.90289335476898	2.10707848351438	1.46339360623045	1.85437655725909	2.21417723178584	1.62663723880581	2.09125679896968	1.92769921331676	2.61523536676223	2.69960035462196	2.65763332457474	2.51056081532025
ENSMUSG00000022270	0.0782077872233313	0.00851691518358185	24	8	0.462775526019054	5.12697648481658	5.15852263615009	5.68200143333179	5.62921872113319	6.11003661538079	6.1893436493166	5.74399106806954	5.48927678688384	4.62088048459567	4.49517948118423	4.78425890897745	5.282252289287
ENSMUSG00000028412	0.0782077872233313	0.00851691518358185	24	0	0.462739512307359	5.93035962998326	6.07469185189433	5.82241808410799	5.82170187131182	5.4511860739236	5.3907513784776	5.42027935774335	5.15418366727224	5.37910046464796	5.69652850749639	6.44616589919967	6.38263301153023
ENSMUSG00000093610	0.0782077872233313	0.00851691518358185	24	20	0.461988771962361	0.108439977189019	0.0349379073313452	-0.617761383444096	0.00349882410097707	-0.375248268388863	-1.07317518886697	0.366544863038624	-0.341351963163147	0.774304529190503	0.224882988839498	0.311998823810115	0.659176707521084
ENSMUSG00000019916	0.0782077872233313	0.00851691518358185	24	20	0.459225119435445	4.03517371222347	4.34870928316842	3.68073105962234	3.58174588197871	3.1384372622442	3.06308827475718	3.61326261781351	3.73676028192262	5.48667315949996	5.27947452841443	3.95472103658292	4.23118827406672
ENSMUSG00000116305	0.0782077872233313	0.00851691518358185	24	10	0.459084064527886	-1.0352579048313	-1.11625099275561	0.0960322047977711	-1.03191411371603	-0.460353453278504	-0.432609993891051	-0.767002606185653	-0.438760328514169	-0.593515160144952	-0.852159686203966	-1.85166549350623	-1.15215420995871
ENSMUSG00000102425	0.0782077872233313	0.00851691518358185	24	10	0.458063190642803	0.0111349155143448	-0.360505512855525	-0.484978314699802	0.209857849809066	0.28729366377542	0.662707160041075	0.48517026369804	0.850115494221656	0.0220270484405122	0.00687151655054039	-0.874821872920825	-1.01781527296046
ENSMUSG00000085913	0.0782077872233313	0.00851691518358185	24	0	0.454445990760232	0.94296069881869	0.883954686233019	-0.179810069499385	0.443444048867496	-0.444990536203635	-0.17852536491269	-0.366848099571993	-0.0325976628797096	0.171531636608108	0.26002901909869	0.728882547391658	0.428860696940292
ENSMUSG00000047394	0.0782077872233313	0.00851691518358185	24	4	0.448267865334715	2.72677693822279	2.31923246698011	2.3650697279218	2.46597097006449	2.27958344871248	2.21873397964966	1.8320244753321	1.63051024246067	1.24195165603299	1.29459713955411	1.70282500554892	2.6090833524173
ENSMUSG00000030102	0.0782077872233313	0.00851691518358185	24	16	0.442848813567646	6.10688725811695	6.29252069773305	6.13805069647491	6.38026295714886	6.26921319772582	6.535675660482	6.9416224952267	6.76433349470311	6.92122311133726	6.99689833113592	6.90508171520335	6.43977893304141
ENSMUSG00000045287	0.0782077872233313	0.00851691518358185	24	1	0.439173156678734	4.55922833827146	4.4010392381562	4.29150675994783	3.8596070842299	3.95460768859748	3.66317346832649	2.78104098519344	3.30466802666225	4.08474822807962	3.6771207781943	3.71376590880681	4.28425810273176
ENSMUSG00000026414	0.0782077872233313	0.00851691518358185	24	22	0.435572488065532	-0.480380662325804	0.28984159627638	-0.793344801783743	-0.922766331552893	-1.5007432620366	-0.864659400663367	-0.964239803513367	-1.14536136627663	-0.529368846257761	-1.12353499549764	-0.360883951349736	0.823918652604289
ENSMUSG00000019326	0.0782077872233313	0.00851691518358185	24	1	0.434536223803868	-0.277042963743298	-0.828254030101117	-0.882081462586058	-1.31142678846871	-1.50261255238993	-1.42930760446419	-1.92595380951453	-2.04271664966457	-1.4195327571852	-1.53132205106028	-1.49513824294946	0.231916756499217
ENSMUSG00000042246	0.0782077872233313	0.00851691518358185	24	14	0.433650047857855	1.7683056385432	2.23132227990256	2.36312071673031	2.40105999748001	2.21612106662915	2.74598074223113	4.17579119509379	3.96047106663121	2.97639449573463	3.0039363797426	3.1277704773072	2.469723717317
ENSMUSG00000019831	0.0782077872233313	0.00851691518358185	24	19	0.430898241281094	1.01614766895577	0.995767837997842	0.483148546461294	0.250500397381851	0.329611864731458	0.259863737141128	0.513647321111093	0.731696523908744	1.55817605200667	1.3022828942974	0.928136486764543	1.03887567700527
ENSMUSG00000003559	0.0782077872233313	0.00851691518358185	24	18	0.430264957013954	4.63863335069825	4.90851317463605	4.67523620724353	4.70062164128103	4.70072822936067	4.82703846375746	5.10132323362866	5.16760990384788	5.36807184624403	5.16134264509137	5.52110237533193	5.35979330563907
ENSMUSG00000090963	0.0782077872233313	0.00851691518358185	24	1	0.429345327867804	-0.0417250681587222	-0.00469078938454094	-0.0149944832407846	-0.0553618077986659	-0.663906538246173	-0.761228525578544	-0.978456014364329	-0.682801506022109	-0.428388157524608	-0.0770002013141353	-0.298445936744752	-0.365459600266927
ENSMUSG00000029250	0.0782077872233313	0.00851691518358185	24	16	0.428386569423968	5.69943233629294	5.64595592767574	5.66214986688083	5.89074728063665	5.65615786710047	5.70585137591157	6.34109778640662	6.18339848429466	6.42460844265363	6.33081259607146	6.12062822026956	6.07666501895498
ENSMUSG00000051671	0.0782077872233313	0.00851691518358185	24	18	0.425843451964124	3.4771001693002	3.65318179716374	3.30544258604514	3.58885795737412	3.36670101339265	3.35703553888065	3.88966121141706	4.20816651048105	4.22449765110239	3.96893459860809	4.06942353113304	3.74477641515693
ENSMUSG00000039911	0.0782077872233313	0.00851691518358185	24	2	0.425818389652212	0.950154549843782	0.737682018756517	1.42855429440602	0.89270238652898	0.347956408089752	0.310379934049007	-0.620524090574068	0.24122120590276	0.723011905438383	0.322633312724154	0.840625282816265	0.881152805429236
ENSMUSG00000026068	0.0782077872233313	0.00851691518358185	24	4	0.425536150878622	0.00983675904179076	-0.631144954123838	0.513933045191058	-0.0414607624152812	-0.224999187449109	-0.818301969986909	-0.923223653973676	-0.448169414675412	-1.88972009459911	-1.4109628094953	-0.300023369511083	-0.420089531041569
ENSMUSG00000048163	0.0782077872233313	0.00851691518358185	24	4	0.42289884684024	2.36063717733993	2.47951773278386	2.5642259523519	2.38270227919483	2.38700884877678	1.90924079171064	1.08500339610611	1.86442102917838	1.54588239932416	1.78893956406337	2.29153709946302	1.78148963763469
ENSMUSG00000112599	0.0782077872233313	0.00851691518358185	24	10	0.419274463265757	-1.14123496478709	-0.884486107107592	-0.769447031370646	-0.402883519374866	-0.548291332479957	-0.244571024842692	-0.697138599695364	-0.373765650559936	-0.821355671784263	-2.15493974683348	-1.6185213889493	-1.04203869100199
ENSMUSG00000025083	0.0782077872233313	0.00851691518358185	24	4	0.418432514086611	0.904276576764973	1.06532656364217	1.18025808392057	1.14900290688414	0.672243965794263	0.270012103328986	0.0527493564080648	0.473573627283013	0.0627602432101542	-0.0212856841003434	0.978032747296897	0.960177156065822
ENSMUSG00000037798	0.0782077872233313	0.00851691518358185	24	16	0.416130416999455	10.6095001907904	10.7956893071928	10.3319005682239	10.3067783545977	10.4343928501739	10.9229248536532	11.2552317656804	11.2129163246182	11.197997470227	11.0534947593695	11.0920533672459	10.8747592939411
ENSMUSG00000024413	0.0782077872233313	0.00851691518358185	24	10	0.414673764734465	6.33320235817451	5.7489114013027	6.49346148490469	6.34517867679312	7.20379234416163	7.27188602214275	7.11293541061216	7.06414978613819	6.37044447211194	6.30583270072065	5.93437646424081	6.45620195489731
ENSMUSG00000047604	0.0782077872233313	0.00851691518358185	24	6	0.407062652096067	0.640295307392953	0.962162418760276	1.39081075020311	1.29006423336333	0.831964662762664	1.07944316414186	1.25758042690473	0.503769640812041	0.403188794122329	0.32257155671693	0.452404756667501	0.85724151001217
ENSMUSG00000078183	0.0782077872233313	0.00851691518358185	24	0	0.405094344621708	0.505436210467457	-0.418802717891503	-0.535433027860703	-0.598331883033572	-0.991692634096163	-1.27022112803058	-0.904695430439185	-1.95134144627123	-0.759622805487138	-1.28800841367749	-0.541039143635105	1.01295024933711
ENSMUSG00000040181	0.0782077872233313	0.00851691518358185	24	18	0.403930433933999	7.05703689696664	7.05309015815035	6.70741023226463	7.22634981697194	6.75332857453535	7.09627559967254	7.49860039891508	7.45502113606976	7.92669244667727	7.67767802350209	7.8657483697609	7.48109089920459
ENSMUSG00000018168	0.0782077872233313	0.00851691518358185	24	6	0.400178627272832	0.877440943476013	0.184932127667583	1.28699837234398	0.989553193274725	1.38315701887684	0.926776727078101	-0.0417310781559224	0.568351147413919	-1.18987679157505	-0.659689844978746	0.423615151213638	0.847606346350725
ENSMUSG00000026853	0.0782077872233313	0.00851691518358185	24	22	0.394808874779246	5.53019798507054	5.161180800366	5.02463488622669	5.13083166662959	4.63600634693431	5.02161725001532	4.32237633395106	4.93122301634338	5.66366488166176	5.19730022232479	5.89836525665023	5.48956708160145
ENSMUSG00000046782	0.0782077872233313	0.00851691518358185	24	7	0.392189115488925	1.37645037074447	0.849515222719343	1.56346256140821	1.56456697473761	1.47045875441859	1.68619658562218	1.31503809765113	1.31971928446213	0.917641454871683	0.793769788015622	0.503465599855797	0.938605368274247
ENSMUSG00000024777	0.0782077872233313	0.00851691518358185	24	20	0.390242324089262	3.70917304865442	3.80925165926094	3.34603926245242	3.17641578765991	2.92366611073827	3.15190557953969	3.31719636958012	3.67515898592949	3.997517937009	4.00093929934939	3.83708121311738	3.53996263344208
ENSMUSG00000030872	0.0782077872233313	0.00851691518358185	24	18	0.388497139272586	4.01501547093635	4.00118379640258	3.98548350511907	4.30669648915288	3.88767032796781	3.72548525659235	4.24892811922809	4.17364363716123	4.72282225232684	4.72939309119165	4.69061563291993	4.59566039661465
ENSMUSG00000037622	0.0782077872233313	0.00851691518358185	24	7	0.385107455599336	7.24934673209602	6.87847304185167	7.13089647767004	6.97941890226818	7.37447351706542	7.3911080074017	6.7530111591234	6.79526339624112	6.44589106288338	6.54771678485744	6.25886492773194	6.6199509726888
ENSMUSG00000004098	0.0782077872233313	0.00851691518358185	24	4	0.38485072151299	6.03681650951397	5.87448541654865	5.79816893287892	5.87438631023856	6.00738459707265	5.71887971751858	4.93081298053865	5.37338461532617	4.62215956635395	4.09011567166678	5.45883605497501	5.7810602792153
ENSMUSG00000001911	0.0782077872233313	0.00851691518358185	24	10	0.382390275200064	6.78817932525895	6.46922164850709	6.77157501045519	6.67375689380459	7.1340523489729	7.16569477897276	7.22038114653189	7.06995906861041	6.61068853190654	6.71106828315149	6.13023477743411	6.47264013179208
ENSMUSG00000030104	0.0782077872233313	0.00851691518358185	24	20	0.380601200946098	7.86549112205778	8.29020807747694	7.98820970491309	7.80063309870408	7.61006593133702	7.543886115708	7.98942022098109	7.84333214424838	8.39232962317937	8.54208004965171	8.35435541785518	8.2256732286507
ENSMUSG00000060771	0.0782077872233313	0.00851691518358185	24	22	0.379722206853082	1.68716759440388	1.51420469672844	1.44275668044793	1.15015929953801	0.738216756311674	0.795394044895815	1.07513656023411	0.965856092613759	1.47955329374079	1.95952332102075	1.48956785734062	1.50742498507291
ENSMUSG00000020538	0.0782077872233313	0.00851691518358185	24	14	0.379264743435693	7.6364118889143	8.20560543205745	7.97442589058673	7.80917532916463	8.33748139170272	8.31143554380242	9.46525497655692	8.80291132957081	8.31369257501227	8.84726804486977	8.56766888315733	8.11434088433125
ENSMUSG00000026389	0.0782077872233313	0.00851691518358185	24	2	0.375894128753848	4.74580706982858	4.84521063065734	5.17606347778322	4.87777675655229	4.60386931786637	4.46238339769733	4.1850549122066	4.17803428319416	4.24227354639895	4.35569841509751	4.76798721151154	5.03611713759601
ENSMUSG00000072494	0.0782077872233313	0.00851691518358185	24	16	0.375840824143854	2.68032902481263	2.57960668441534	2.37305750926148	2.58937474797767	2.0435167193293	2.68698069569287	3.10104092822654	2.93707378961768	3.41451459548221	3.28516883195659	2.96175512168554	2.65517467541004
ENSMUSG00000046785	0.0782077872233313	0.00851691518358185	24	20	0.374819986902322	5.72636367921143	5.90374663173875	5.4675477554634	5.80693858066481	5.45353077341356	5.34607683379799	5.58597006492514	5.53567899548707	6.44582480682275	6.39628943386024	6.1284645089021	5.8228605464212
ENSMUSG00000073176	0.0782077872233313	0.00851691518358185	24	22	0.371863946375522	0.304188543414089	-0.0872943485852613	0.0206055147651191	-0.055785112984562	-0.662690290994642	-0.857397030557648	-0.632303152349399	-0.457626820749814	-0.308028167991298	-0.525360930547027	0.0682682155720308	0.383553905397931
ENSMUSG00000028698	0.0782077872233313	0.00851691518358185	24	20	0.371017611043561	1.71288271068441	1.82313277043396	1.33090579440999	1.66240603418741	1.31379929973832	0.9478833229977	1.05060537859715	1.48275118217733	1.97074082454801	2.30685557282449	1.92924605774088	1.87023521315807
ENSMUSG00000002910	0.0782077872233313	0.00851691518358185	24	11	0.369235144012012	2.65621207892366	2.82220296077157	3.32211895991416	3.15974506368249	3.34175131436747	3.39359738492278	4.87028839622242	4.39604033505799	3.10264336302583	2.69521098190472	2.28797654886337	2.96381361734877
ENSMUSG00000101517	0.0782077872233313	0.00851691518358185	24	0	0.368654665555864	4.67943914073341	4.54852594819527	4.22530153506622	4.48696340386382	3.86684343943278	4.06971756415425	4.09787921733455	3.79909488043303	4.04956596091164	4.07815097882917	4.388199867294	4.71790084291826
ENSMUSG00000027589	0.0782077872233313	0.00851691518358185	24	8	0.36804101239147	5.21222437106126	5.21709268262204	5.23660574700538	5.42005892547697	5.71197071417299	5.56425520409317	5.52974671943987	5.13192726333345	4.6568991213158	4.77157369738395	4.73363366868797	5.1799382785956
ENSMUSG00000086043	0.0782077872233313	0.00851691518358185	24	12	0.367592339596495	1.32730603028762	0.730197959501179	0.942152303893474	1.29773556166152	1.41966362212384	1.65524741396061	1.61157631053267	2.00863265923065	1.45733218395283	1.45366471640645	0.783420353860127	0.970064437421584
ENSMUSG00000028011	0.0782077872233313	0.00851691518358185	24	11	0.366793875261863	10.0394073974887	9.85031370497633	9.95438373325502	10.3366519492321	10.5561949498672	10.3229171330427	10.6173448922601	10.7630165017695	10.2942193940451	10.0615895459119	9.65388852007223	9.83604249012257
ENSMUSG00000020607	0.0782077872233313	0.00851691518358185	24	2	0.366512724828823	2.13162469771592	1.85482275059078	1.68176171760722	1.26733124234518	1.66620553316439	0.724244221780858	-0.290116058966135	0.428781734147455	1.22852858314092	1.23363783963562	1.07273642678181	1.33753463060882
ENSMUSG00000115388	0.0782077872233313	0.00851691518358185	24	14	0.364774680222579	3.74185395296136	4.03216278735646	4.04101428694259	4.58311596020842	4.11556213207878	4.15799088988003	4.93448745675649	4.65775790604596	4.64053901950077	4.59414999669319	4.52868443893508	4.1901352772778
ENSMUSG00000037443	0.0782077872233313	0.00851691518358185	24	16	0.358467272103807	5.56327476735985	5.80845147803224	5.37010600354171	5.76930225273664	5.76545971100961	6.04315656415317	6.25720503901574	6.50827766430238	6.37999344241792	6.05866338253793	6.0608826181336	6.0415464444918
ENSMUSG00000030378	0.0782077872233313	0.00851691518358185	24	10	0.356515788596209	9.85992182815349	9.36199805146879	9.78964568179713	9.53330368097068	9.91615859090593	9.89339282729728	9.77205827379963	9.99587184347079	9.3882538353798	9.4274201461268	8.90846675403633	9.26957516122697
ENSMUSG00000001229	0.0782077872233313	0.00851691518358185	24	0	0.355253522779564	5.91665215058368	6.16168059477472	6.06069438394751	6.10416354120055	5.60964311988706	5.50519206646601	5.21991844686249	5.25872998062265	5.94291151684801	5.93775858504896	6.37283159263646	6.22139385711793
ENSMUSG00000037872	0.0782077872233313	0.00851691518358185	24	2	0.3548820436548	1.11482903190502	0.557251935417729	0.324189522839702	-0.194930914856143	0.038688219497373	0.15843846046679	-0.362588688372055	-0.790171280914449	-0.238405484327741	0.0119167739452377	-0.150640749282919	0.263473514851558
ENSMUSG00000043702	0.0782077872233313	0.00851691518358185	24	20	0.353477135506447	4.06731078665231	4.16850655550715	3.71205676741805	3.90695234202593	3.19589738691467	3.34042576915452	3.70490275305236	3.7254661053266	4.29745148169871	4.36754157684426	4.32539860892205	4.00989933746649
ENSMUSG00000039908	0.0782077872233313	0.00851691518358185	24	10	0.352494198457111	3.19988771138581	2.79408301811847	3.0662844992866	2.98377334653968	3.37462593548352	3.47293844558741	3.0814308363893	3.48313705735086	2.75747275159193	2.8284808095628	2.74083484798577	2.67343921676097
ENSMUSG00000031295	0.0782077872233313	0.00851691518358185	24	9	0.351718615912811	4.49890473478444	4.52004502594524	4.58207139038306	4.65652177050446	4.89339901815636	4.97835919042786	4.88868984108584	4.76680166479995	3.98637088289862	3.87314497768637	4.26939642803696	4.3948782232668
ENSMUSG00000114025	0.0782077872233313	0.00851691518358185	24	22	0.349587148747857	2.65202946325624	2.30462192461358	1.89385112556903	2.21692662351386	1.54740434011883	1.58587574554479	2.03025590811231	1.90796078598729	2.40235167297785	2.16080426048226	2.29975889290756	2.5429309492169
ENSMUSG00000031565	0.0782077872233313	0.00851691518358185	24	11	0.349411213417232	2.99986692775592	3.17633513801701	3.18419260189282	2.99532797559245	3.7335433524198	3.81946732228417	3.48545688445588	3.85520315476805	3.31369649847537	3.40248258490721	2.85393352669913	2.9127842477747
